@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
5.74,0.51,1.92,1.15,2,1,3,0.67,1.77,0.69,1.33,0.67,2.5,0.5,1.23,1.46,1,2,0.67,1.83,16,9.03,6.29,3,10.69,11.48,3.76,4.59,61.9,45.34,0.25,0.45,H
1.05,1.4,0.85,1.08,0.33,0,1,0.67,0.77,0.85,0.33,0.33,1,0.67,1.46,1.31,2,2.67,1.67,1.5,10,11.9,2.97,4.1,13.72,13.76,4.36,4.45,40.62,40.34,0.25,0.37,D
1.27,5.58,1.62,2.23,2,2,1.33,1.33,1.69,2.15,2.33,1.67,1.17,1.33,1.62,0.46,1,0.67,1.83,0.83,11.93,14.1,3.39,5.03,11.21,11.76,4.34,4.25,50.59,54.59,0.38,0.38,A
2.11,4.63,1.08,1.85,0.67,1.33,1.17,2,1.31,1.62,1,0.67,1.33,2,1.46,0.77,1.67,1,1.33,0.83,10.83,17.38,3.69,5.76,13.45,8.28,4.45,2.93,46.45,62.28,0.34,0.54,H
0.61,1.72,1.23,0.62,1.33,1.33,1.5,0,1,0.62,1,1.33,1.33,0,1.08,1.92,1,1.33,1.17,2.17,10.24,12.76,3.1,3.76,14.59,12.07,4.64,4.86,44.79,44.38,0.50,0.25,D
6.4,2.37,2.86,0.71,3,0.33,2.71,0.38,3.14,0.86,2,0.33,3.71,0.62,0.64,2.14,0.67,2.33,0.71,2.38,17.52,9.38,7.31,3.52,6.45,14.86,2.34,4.9,71.31,44.55,0.54,0.38,H
1.22,2.39,1,1.14,1.33,1,1,0.83,0.86,1,1.67,1.67,1.14,0.67,1.14,1.21,0.67,2,1.14,1.33,11.66,12.34,4.1,3.59,14.72,13.28,4.41,4.61,47.93,53.69,0.34,0.34,D
5.74,5.58,2,2.29,3,3,3,1.57,2,2.29,2.67,3,2.86,1.71,1.14,0.57,0,1,0.57,1,16,14.1,6.29,5.03,10.69,11.76,3.76,4.25,61.9,54.59,0.25,0.38,A
1.05,1.72,0.86,0.64,0.67,1.67,1,0.14,0.86,0.57,1,1.33,1.14,0,1.5,1.79,2.33,1,1.71,1.86,10,12.76,2.97,3.76,13.72,12.07,4.36,4.86,40.62,44.38,0.25,0.25,D
1.27,4.63,1.5,1.71,2,0.33,1.14,1.71,1.71,1.57,2.33,0.67,1.29,1.86,1.79,0.86,1.33,1.67,2.14,1,11.93,17.38,3.39,5.76,11.21,8.28,4.34,2.93,50.59,62.28,0.38,0.54,D
1.52,1.47,0.93,0.64,0.33,0.33,1.14,0.71,1.14,0.5,1,0,1.14,0.43,2.07,1.14,2.33,1,2,0.86,10.86,8.52,3.59,2.67,14.24,14.03,5.55,4.93,42.66,45.72,0.5,0.36,H
2.11,0.82,1.21,1.79,1.33,2,1.43,2,1.36,1,1,1.33,1.43,1.29,1.43,0.79,1.33,0.67,1.29,1.14,10.83,10.28,3.69,3.36,13.45,15.66,4.45,4.21,46.45,43,0.34,0.37,H
2.95,0.51,1.07,1.07,1.33,0,1.71,0.57,1.21,0.64,2.33,0.33,1.71,0.43,2,1.71,2,3.67,1.71,2.29,9.21,9.03,3.11,3,14.93,11.48,5.14,4.59,45.14,45.34,0.38,0.45,H
0.61,4.57,1.21,1.86,0.67,2.33,1.43,1.57,0.93,2,0.67,2.33,1.14,2.14,1,1.29,1,0.33,1,2.29,10.24,17.38,3.1,6.34,14.59,7.69,4.64,3.07,44.79,59.21,0.50,0.54,A
5.97,1.4,2.07,1.07,2.33,0.33,1.86,0.71,1.79,0.93,2,1,1.43,0.86,0.79,1.36,0.33,3,0.86,1.57,15.79,11.9,6.03,4.1,10.24,13.76,3,4.45,55.52,40.34,0.38,0.37,H
5.58,6.4,2.33,2.87,3,3,3,3,2.33,3.07,2.67,2,2.86,2.57,0.6,0.67,1,1,0.14,0.57,14.1,17.52,5.03,7.31,11.76,6.45,4.25,2.34,54.59,71.31,0.38,0.54,A
4.57,2.95,1.93,1.2,2.33,2,2.14,0.43,2.2,1.27,3,2.33,1.86,0.71,1.27,1.87,0.67,1.33,0.29,2.29,17.38,9.21,6.34,3.11,7.69,14.93,3.07,5.14,59.21,45.14,0.54,0.38,D
2.39,5.74,1.13,1.87,1.33,2,1.38,1,1,1.93,2,2.33,1.25,1.14,1.2,1.27,1.33,1,1.12,1.71,12.34,16,3.59,6.29,13.28,10.69,4.61,3.76,53.69,61.9,0.34,0.25,D
1.4,2.11,1,1.33,0.33,2.33,1.43,1,0.93,1.33,1,1.33,1,1.29,1.47,1.33,2.67,0.67,1.14,1.57,11.9,10.83,4.1,3.69,13.76,13.45,4.45,4.45,40.34,46.45,0.37,0.34,A
4.63,1.52,1.67,1.07,0.67,1,1.71,0.71,1.53,1.2,1,1,1.29,1.14,0.87,2,1.33,2,0.71,2.14,17.38,10.86,5.76,3.59,8.28,14.24,2.93,5.55,62.28,42.66,0.54,0.5,H
1.47,1.05,0.6,0.87,0.33,1,0.57,0.71,0.53,0.8,0.33,1,0.57,0.57,1.2,1.4,1,1,1.43,1.29,8.52,10,2.67,2.97,14.03,13.72,4.93,4.36,45.72,40.62,0.36,0.25,H
0.51,0.61,1,1.13,0,0.33,1.57,1,0.6,0.93,0.33,0.33,0.86,0.71,1.73,1.27,3,2,1.14,1,9.03,10.24,3,3.1,11.48,14.59,4.59,4.64,45.34,44.79,0.45,0.50,H
1.72,1.22,0.67,1,1.67,0.67,1.14,1,0.53,0.87,0.67,0.67,1.14,0.57,1.67,1.13,0.33,1,1.71,1.14,12.76,11.66,3.76,4.1,12.07,14.72,4.86,4.41,44.38,47.93,0.25,0.34,D
0.82,1.27,1.67,1.47,1,1.33,1.57,1.86,0.93,1.67,0.67,2,0.71,2.14,0.8,1.73,1,1.67,0.43,1.43,10.28,11.93,3.36,3.39,15.66,11.21,4.21,4.34,43,50.59,0.37,0.38,H
2.37,5.97,0.67,2.13,0.33,2.33,1.17,2.29,0.87,1.87,0.67,1.67,1.17,2.14,2.13,0.8,2.33,0.67,1.83,0.71,9.38,15.79,3.52,6.03,14.86,10.24,4.9,3,44.55,55.52,0.38,0.38,H
2.37,5.74,0.81,1.81,1,1.33,1.43,1,0.88,1.88,0.67,2.33,1.14,1.12,2,1.25,2,1.33,1.57,1.62,9.38,16,3.52,6.29,14.86,10.69,4.9,3.76,44.55,61.9,0.38,0.25,D
4.63,0.61,1.75,1.06,1.33,0.33,1.88,0.88,1.75,0.88,2.33,0.33,1.75,0.62,0.88,1.31,1.33,2.33,0.75,1.12,17.38,10.24,5.76,3.1,8.28,14.59,2.93,4.64,62.28,44.79,0.54,0.50,H
5.58,1.22,2.19,1,2,0.67,2.62,1,2.25,0.94,2.67,1.33,2.62,0.75,0.69,1.19,1.67,1.67,0.38,1.25,14.1,11.66,5.03,4.1,11.76,14.72,4.25,4.41,54.59,47.93,0.38,0.34,H
4.57,1.05,1.88,0.81,2.33,0.67,2,0.62,2.12,0.75,3,0.67,1.75,0.5,1.25,1.38,0.67,1,0.38,1.25,17.38,10,6.34,2.97,7.69,13.72,3.07,4.36,59.21,40.62,0.54,0.25,D
1.47,6.4,0.75,2.88,1,3,0.88,3,0.56,3,0.67,2,0.62,2.5,1.12,0.69,1,1,1.25,0.62,8.52,17.52,2.67,7.31,14.03,6.45,4.93,2.34,45.72,71.31,0.36,0.54,A
2.39,2.11,1.12,1.44,0.67,3,1.33,1.25,1,1.44,1,2,1.22,1.5,1.19,1.38,1.33,1,1.11,1.62,12.34,10.83,3.59,3.69,13.28,13.45,4.61,4.45,53.69,46.45,0.34,0.34,A
1.4,2.95,0.94,1.19,0.33,2.33,1.25,0.5,1,1.25,1.67,2.33,1.12,0.75,1.56,1.81,2.67,0.33,1.38,2.12,11.9,9.21,4.1,3.11,13.76,14.93,4.45,5.14,40.34,45.14,0.37,0.38,A
0.51,5.97,1.12,2,1,2,1.75,2,0.69,1.75,0.67,1.33,1,1.88,1.62,0.81,2.33,0.67,1,0.75,9.03,15.79,3,6.03,11.48,10.24,4.59,3,45.34,55.52,0.45,0.38,A
1.72,1.27,0.69,1.38,1,0.33,1.12,1.62,0.62,1.56,0.67,1,1.25,1.88,1.69,1.69,0.67,2,1.75,1.38,12.76,11.93,3.76,3.39,12.07,11.21,4.86,4.34,44.38,50.59,0.25,0.38,H
0.82,1.52,1.75,1,2,1,1.75,0.62,0.94,1.19,1,1,0.75,1.12,0.75,2.19,0.67,3,0.38,2.5,10.28,10.86,3.36,3.59,15.66,14.24,4.21,5.55,43,42.66,0.37,0.5,H
2.95,1.47,1.29,0.71,2.33,1,1.88,0.62,1.24,0.53,1.33,0.67,1.75,0.5,1.71,1.29,0.33,2,1.5,1,9.21,8.52,3.11,2.67,14.93,14.03,5.14,4.93,45.14,45.72,0.38,0.36,H
1.22,4.57,0.94,1.82,0.67,1.67,1,1.75,0.88,2,1,2,1.12,2.5,1.18,1.18,1.33,0.67,1.12,2.12,11.66,17.38,4.1,6.34,14.72,7.69,4.41,3.07,47.93,59.21,0.34,0.54,A
1.05,5.58,0.82,2.24,0.67,2,1,1.75,0.71,2.18,0,1.67,1,1.88,1.29,0.65,0.33,1,1.5,1,10,14.1,2.97,5.03,13.72,11.76,4.36,4.25,40.62,54.59,0.25,0.38,A
6.4,4.63,2.88,1.82,3,2.33,2.75,1.62,3.06,1.76,2.67,2.67,3.5,1.75,0.65,0.82,0.67,0.67,0.75,1,17.52,17.38,7.31,5.76,6.45,8.28,2.34,2.93,71.31,62.28,0.54,0.54,H
1.52,2.37,0.94,0.82,1,1.33,1.38,0.33,1.12,0.82,1,0.67,1.25,0.67,2.12,1.88,2.33,0.67,1.88,2.33,10.86,9.38,3.59,3.52,14.24,14.86,5.55,4.9,42.66,44.55,0.5,0.38,A
1.27,0.51,1.29,1.06,0.33,1,1.12,0.5,1.53,0.71,0.67,1,1.25,0.38,1.71,1.71,1.33,1.67,2,2.25,11.93,9.03,3.39,3,11.21,11.48,4.34,4.59,50.59,45.34,0.38,0.45,A
5.97,2.39,2.06,1.06,2,0.67,2,0.86,1.82,1,2,1,1.62,0.71,0.82,1.35,1,2,0.88,1.29,15.79,12.34,6.03,3.59,10.24,13.28,3,4.61,55.52,53.69,0.38,0.34,H
0.61,0.82,1,1.82,0,2,1.25,1.75,0.82,0.94,0.33,0.67,1.12,1.12,1.35,0.71,3,0.33,1.5,1.12,10.24,10.28,3.1,3.36,14.59,15.66,4.64,4.21,44.79,43,0.50,0.37,D
5.74,1.4,1.76,0.88,0.67,0,2.62,0.62,1.76,0.94,0.67,1,2.62,0.88,1.18,1.53,1.33,2.33,0.88,1.75,16,11.9,6.29,4.1,10.69,13.76,3.76,4.45,61.9,40.34,0.25,0.37,H
2.11,1.72,1.53,0.82,3,1.67,1.62,0.25,1.59,0.71,2.67,1.33,1.38,0,1.35,1.65,1,1,1.12,1.62,10.83,12.76,3.69,3.76,13.45,12.07,4.45,4.86,46.45,44.38,0.34,0.25,A
2.11,5.58,1.44,2.28,2,2,1.44,1.89,1.5,2.17,2.33,1.33,1.22,1.89,1.44,0.67,2,1,1.33,1,10.83,14.1,3.69,5.03,13.45,11.76,4.45,4.25,46.45,54.59,0.34,0.38,D
0.82,4.63,1.78,1.72,2.33,2,1.89,1.44,0.89,1.72,0.67,2.67,0.78,1.67,0.67,1,0,1.67,0.33,1.33,10.28,17.38,3.36,5.76,15.66,8.28,4.21,2.93,43,62.28,0.37,0.54,A
2.37,1.4,0.94,0.83,2.33,0,1.38,0.56,0.94,0.89,1.33,0.67,1,0.78,1.78,1.5,0,1.67,1.38,1.67,9.38,11.9,3.52,4.1,14.86,13.76,4.9,4.45,44.55,40.34,0.38,0.37,A
1.47,1.72,0.67,0.94,1,2.33,0.78,0.56,0.56,0.83,0.67,2.33,0.56,0.33,1.39,1.56,2.33,1,1.56,1.44,8.52,12.76,2.67,3.76,14.03,12.07,4.93,4.86,45.72,44.38,0.36,0.25,D
1.52,1.05,0.89,0.78,0,0.33,1.22,0.67,1.06,0.72,0.33,0.33,1.11,0.44,2.17,1.33,3,1,2,1.11,10.86,10,3.59,2.97,14.24,13.72,5.55,4.36,42.66,40.62,0.5,0.25,H
2.39,0.51,1,1.17,0.33,2,1.2,0.78,0.94,0.89,0.67,2.33,1.2,0.78,1.33,1.67,2,1.33,1.4,2.11,12.34,9.03,3.59,3,13.28,11.48,4.61,4.59,53.69,45.34,0.34,0.45,D
6.4,1.22,2.89,0.89,3,0.33,2.78,0.89,3.11,0.83,3.33,0.67,3.56,0.67,0.67,1.33,0.67,2.33,0.78,1.22,17.52,11.66,7.31,4.1,6.45,14.72,2.34,4.41,71.31,47.93,0.54,0.34,H
0.61,1.27,1,1.22,0.33,0,1.22,1.44,0.78,1.5,0,0.67,1,1.78,1.28,1.83,1.33,2.33,1.33,1.44,10.24,11.93,3.1,3.39,14.59,11.21,4.64,4.34,44.79,50.59,0.50,0.38,H
2.95,5.97,1.39,2.11,2.33,2,2,2.11,1.33,1.78,1.67,1.33,1.89,2,1.67,0.78,0.67,0.67,1.44,0.78,9.21,15.79,3.11,6.03,14.93,10.24,5.14,3,45.14,55.52,0.38,0.38,D
5.74,4.57,1.83,1.89,1.67,1.67,2.67,1.89,1.72,2.11,0.67,1.67,2.44,2.67,1.11,1.11,0.33,0.33,0.78,1.89,16,17.38,6.29,6.34,10.69,7.69,3.76,3.07,61.9,59.21,0.25,0.54,D
1.72,5.74,0.95,1.79,2.33,1.67,1.33,1,0.84,1.79,2,1.33,1.33,1,1.53,1.21,0.67,1,1.67,1.44,12.76,16,3.76,6.29,12.07,10.69,4.86,3.76,44.38,61.9,0.25,0.25,A
1.4,6.4,0.95,2.89,1,3,1.11,3,1,3.16,1,4,1,2.67,1.53,0.63,1.33,0.33,1.33,0.56,11.9,17.52,4.1,7.31,13.76,6.45,4.45,2.34,40.34,71.31,0.37,0.54,A
4.57,1.47,1.84,0.68,1.67,0.33,1.89,0.56,2.16,0.58,2.33,0.67,1.56,0.56,1.21,1.37,1,2.67,0.33,1.22,17.38,8.52,6.34,2.67,7.69,14.03,3.07,4.93,59.21,45.72,0.54,0.36,H
1.05,2.95,0.74,1.37,0.33,2.33,0.89,0.78,0.74,1.26,0.67,1.33,1,0.78,1.42,1.58,1.67,0.33,1.56,1.89,10,9.21,2.97,3.11,13.72,14.93,4.36,5.14,40.62,45.14,0.25,0.38,D
1.27,2.11,1.16,1.42,0,1.33,1,1.44,1.42,1.53,0.67,2,1.22,1.78,1.79,1.47,2.33,2,2.22,1.56,11.93,10.83,3.39,3.69,11.21,13.45,4.34,4.45,50.59,46.45,0.38,0.34,H
5.58,0.82,2.21,1.68,2.33,1.33,2.67,1.67,2.16,0.84,1.67,0.33,2.44,1,0.74,0.79,1,1,0.33,1,14.1,10.28,5.03,3.36,11.76,15.66,4.25,4.21,54.59,43,0.38,0.37,D
0.51,1.52,1.16,1,1.33,1,1.56,0.56,0.89,1.16,2,1,1,1,1.63,2.11,1.67,1.67,1.22,2.33,9.03,10.86,3,3.59,11.48,14.24,4.59,5.55,45.34,42.66,0.45,0.5,D
5.97,0.61,2.05,1.11,2.33,1.33,2.11,0.78,1.68,0.79,1.33,0.33,1.56,0.56,0.74,1.21,0.33,0.67,0.78,1.22,15.79,10.24,6.03,3.1,10.24,14.59,3,4.64,55.52,44.79,0.38,0.50,H
1.22,2.37,0.84,0.89,0,1.33,0.89,0.6,0.79,1,0,1.67,1,0.9,1.47,1.84,3,1,1.44,2.1,11.66,9.38,4.1,3.52,14.72,14.86,4.41,4.9,47.93,44.55,0.34,0.38,D
4.63,2.39,1.79,1,2,0.33,2,0.75,1.79,0.95,2,0.67,1.78,0.62,0.95,1.32,1.33,2,0.67,1.25,17.38,12.34,5.76,3.59,8.28,13.28,2.93,4.61,62.28,53.69,0.54,0.34,H
1.05,5.74,0.75,1.85,0.33,2.33,0.9,1.2,0.7,1.85,0.67,2.33,0.9,1.2,1.35,1.25,1.67,1.67,1.4,1.5,10,16,2.97,6.29,13.72,10.69,4.36,3.76,40.62,61.9,0.25,0.25,D
1.72,6.4,0.9,2.9,1.33,3,1.2,3,0.9,3.05,2,3,1.4,2.5,1.6,0.6,1.33,0.33,1.8,0.5,12.76,17.52,3.76,7.31,12.07,6.45,4.86,2.34,44.38,71.31,0.25,0.54,D
5.58,2.39,2.15,0.95,1.67,0.33,2.5,0.67,2.15,1,2,1,2.4,0.78,0.8,1.5,1.67,2.33,0.5,1.67,14.1,12.34,5.03,3.59,11.76,13.28,4.25,4.61,54.59,53.69,0.38,0.34,D
1.27,1.47,1.25,0.65,1,0.33,1.2,0.5,1.45,0.55,1,0.67,1.3,0.5,1.75,1.55,2,3,2.1,1.6,11.93,8.52,3.39,2.67,11.21,14.03,4.34,4.93,50.59,45.72,0.38,0.36,A
1.4,0.61,0.9,1.05,1,1.33,1,0.7,0.95,0.75,1,0.33,0.9,0.5,1.5,1.25,1.33,0.67,1.3,1.3,11.9,10.24,4.1,3.1,13.76,14.59,4.45,4.64,40.34,44.79,0.37,0.50,D
4.57,2.11,1.9,1.35,2.33,0.33,2,1.3,2.3,1.5,4,1,1.9,1.7,1.15,1.5,1,2.33,0.3,1.6,17.38,10.83,6.34,3.69,7.69,13.45,3.07,4.45,59.21,46.45,0.54,0.34,H
0.51,0.82,1.15,1.65,1.67,0.67,1.5,1.6,0.9,0.9,2,0.67,1,1.1,1.6,0.85,1,1.67,1.2,1.1,9.03,10.28,3,3.36,11.48,15.66,4.59,4.21,45.34,43,0.45,0.37,D
5.97,1.52,2.1,1,2.33,1.33,2.2,0.6,1.7,1.15,1,1.33,1.6,1,0.7,2.05,0,1.67,0.7,2.2,15.79,10.86,6.03,3.59,10.24,14.24,3,5.55,55.52,42.66,0.38,0.5,H
1.22,2.95,0.85,1.35,0.33,1.67,0.9,0.8,0.9,1.2,1,1,1.2,0.7,1.55,1.5,3.67,0.33,1.6,1.7,11.66,9.21,4.1,3.11,14.72,14.93,4.41,5.14,47.93,45.14,0.34,0.38,H
4.63,2.37,1.90,1,3,1.33,2.1,0.64,1.95,1.14,3.33,2.33,2.1,1.09,0.95,1.86,0.67,2.33,0.8,2.18,17.38,9.38,5.76,3.52,8.28,14.86,2.93,4.9,62.28,44.55,0.54,0.38,D
5.74,5.97,1.81,2.14,1.67,2.33,2.5,2,1.81,1.86,2.33,2.33,2.5,1.8,1.24,0.67,2,0,1,0.7,16,15.79,6.29,6.03,10.69,10.24,3.76,3,61.9,55.52,0.25,0.38,D
6.4,1.27,2.81,1.19,2.33,1,2.8,1.3,2.9,1.43,1.67,1,3.6,1.6,0.57,1.76,0,1.33,0.7,1.4,17.52,11.93,7.31,3.39,6.45,11.21,2.34,4.34,71.31,50.59,0.54,0.38,H
2.37,1.05,0.9,0.76,1.33,0.67,1.22,0.6,1.1,0.71,2.67,0.67,1.11,0.5,1.9,1.33,2,1.33,1.56,1.3,9.38,10,3.52,2.97,14.86,13.72,4.9,4.36,44.55,40.62,0.38,0.25,H
1.47,4.63,0.76,1.85,1.33,2,0.8,1.6,0.62,1.95,1,3,0.6,1.8,1.52,1,2.33,2,1.5,1.2,8.52,17.38,2.67,5.76,14.03,8.28,4.93,2.93,45.72,62.28,0.36,0.54,A
2.39,1.72,0.95,0.90,0.67,0.67,1.18,0.6,0.95,0.86,1,1,1.18,0.4,1.43,1.52,2,1.33,1.36,1.4,12.34,12.76,3.59,3.76,13.28,12.07,4.61,4.86,53.69,44.38,0.34,0.25,A
2.95,5.58,1.29,2.10,0.67,1,1.9,1.8,1.19,2.05,0.33,1.33,1.7,1.9,1.52,0.76,0.67,1.33,1.3,1.1,9.21,14.1,3.11,5.03,14.93,11.76,5.14,4.25,45.14,54.59,0.38,0.38,A
1.52,1.4,0.95,0.90,1.33,1.33,1.4,0.8,1.1,0.9,1.33,1,1.3,1,2.19,1.43,2.33,1,1.9,1.7,10.86,11.9,3.59,4.1,14.24,13.76,5.55,4.45,42.66,40.34,0.5,0.37,A
2.11,0.51,1.29,1.14,0.33,1,1.4,0.8,1.48,0.86,1.33,0.67,1.3,0.8,1.52,1.52,2,0.67,1.4,2,10.83,9.03,3.69,3,13.45,11.48,4.45,4.59,46.45,45.34,0.34,0.45,H
0.82,4.57,1.62,1.95,0.67,2.33,1.7,1.8,0.86,2.29,0.67,3.33,0.7,2.7,0.81,1.14,1.67,1.33,0.6,2,10.28,17.38,3.36,6.34,15.66,7.69,4.21,3.07,43,59.21,0.37,0.54,A
0.61,1.22,1.05,0.95,1.33,1.33,1.4,0.8,0.71,0.95,0.33,1.67,1,0.6,1.19,1.52,0.67,2.67,1.2,1.5,10.24,11.66,3.1,4.1,14.59,14.72,4.64,4.41,44.79,47.93,0.50,0.34,D
5.58,1.52,2.14,0.91,1.67,0.33,2.36,0.55,2.05,1.05,1.33,0.33,2.18,0.91,0.73,2.14,0.67,2.33,0.45,2.45,14.1,10.86,5.03,3.59,11.76,14.24,4.25,5.55,54.59,42.66,0.38,0.5,H
4.57,6.4,2,2.82,3,2.33,2.09,2.82,2.27,2.91,3,1.33,1.91,2.27,1.14,0.59,0.67,0.33,0.36,0.45,17.38,17.52,6.34,7.31,7.69,6.45,3.07,2.34,59.21,71.31,0.54,0.54,H
1.22,5.74,0.95,1.77,1.67,1.67,1.09,1.18,1,1.82,2.33,2,1.27,1.18,1.55,1.27,2,1.67,1.55,1.45,11.66,16,4.1,6.29,14.72,10.69,4.41,3.76,47.93,61.9,0.34,0.25,H
4.63,2.95,1.86,1.23,2.33,0.33,2,0.73,1.91,1.14,2.67,0.33,2,0.73,0.95,1.55,1,1.33,0.82,1.73,17.38,9.21,5.76,3.11,8.28,14.93,2.93,5.14,62.28,45.14,0.54,0.38,H
1.05,0.61,0.73,1.05,0.67,0.67,0.91,0.73,0.73,0.77,0.67,0.67,0.91,0.45,1.36,1.23,1,1.33,1.36,1.18,10,10.24,2.97,3.1,13.72,14.59,4.36,4.64,40.62,44.79,0.25,0.50,H
1.27,2.39,1.14,0.91,1,0.33,1.09,0.7,1.41,0.95,1.33,1,1.27,0.7,1.82,1.45,2,2.33,2.09,1.5,11.93,12.34,3.39,3.59,11.21,13.28,4.34,4.61,50.59,53.69,0.38,0.34,D
1.4,1.47,1,0.73,1.33,1,1,0.73,0.91,0.59,0.33,0.67,0.82,0.64,1.36,1.55,0.33,2.67,1.18,1.55,11.9,8.52,4.1,2.67,13.76,14.03,4.45,4.93,40.34,45.72,0.37,0.36,D
0.51,2.37,1.09,1,0.67,1.67,1.45,0.67,0.82,1.14,0.33,2,0.91,1.08,1.59,1.82,1.33,1.67,1.09,2.08,9.03,9.38,3,3.52,11.48,14.86,4.59,4.9,45.34,44.55,0.45,0.38,A
1.72,0.82,1,1.55,1.33,0.67,1.18,1.55,0.91,0.86,1.33,1,1.27,1,1.5,0.86,1.33,1.33,1.64,1,12.76,10.28,3.76,3.36,12.07,15.66,4.86,4.21,44.38,43,0.25,0.37,H
5.97,2.11,2.09,1.36,2.33,1,2.27,1.18,1.86,1.55,3,1.67,1.91,1.64,0.73,1.45,0.67,1.33,0.64,1.64,15.79,10.83,6.03,3.69,10.24,13.45,3,4.45,55.52,46.45,0.38,0.34,D
1.47,4.57,0.74,2.04,1.33,3,0.73,1.91,0.61,2.35,1,2.67,0.55,2.64,1.52,1.22,1.33,1.67,1.55,1.91,8.52,17.38,2.67,6.34,14.03,7.69,4.93,3.07,45.72,59.21,0.36,0.54,H
2.39,4.63,0.91,1.91,0.67,2.33,1.08,1.73,1,2,1,2.33,1.17,1.82,1.48,0.91,1.33,0.33,1.42,1.09,12.34,17.38,3.59,5.76,13.28,8.28,4.61,2.93,53.69,62.28,0.34,0.54,D
6.4,1.4,2.70,1,1.33,1.67,2.82,1,2.91,0.91,2,0.67,3.55,1,0.74,1.35,1.67,0.33,0.73,1.55,17.52,11.9,7.31,4.1,6.45,13.76,2.34,4.45,71.31,40.34,0.54,0.37,H
2.37,1.22,1.09,1.04,2.33,2.33,1.4,0.82,1.26,1.04,2.33,2,1.2,0.73,1.78,1.52,1,1.33,1.5,1.55,9.38,11.66,3.52,4.1,14.86,14.72,4.9,4.41,44.55,47.93,0.38,0.34,D
1.52,0.51,0.87,1.04,0,0.33,1.27,0.73,1,0.83,0,0.33,1.18,0.73,2.17,1.7,3,2.33,1.82,2.09,10.86,9.03,3.59,3,14.24,11.48,5.55,4.59,42.66,45.34,0.5,0.45,H
2.11,1.27,1.35,1.13,1.33,0.33,1.55,1.18,1.48,1.43,1.33,1.33,1.45,1.55,1.39,1.83,0.67,2.33,1.27,1.55,10.83,11.93,3.69,3.39,13.45,11.21,4.45,4.34,46.45,50.59,0.34,0.38,H
2.95,1.05,1.17,0.83,0,1.33,1.73,0.55,1.09,0.78,0.33,1.33,1.55,0.55,1.65,1.3,2.67,1,1.36,1.36,9.21,10,3.11,2.97,14.93,13.72,5.14,4.36,45.14,40.62,0.38,0.25,D
0.82,5.58,1.48,2.17,0.33,2.33,1.55,1.91,0.83,2.09,0.33,1.67,0.73,1.91,0.87,0.7,1,0,0.73,1,10.28,14.1,3.36,5.03,15.66,11.76,4.21,4.25,43,54.59,0.37,0.38,A
5.74,1.72,1.70,1.09,0.67,2.33,2.36,0.82,1.78,0.91,1.33,1,2.45,0.55,1.3,1.43,1.67,0.33,1.09,1.36,16,12.76,6.29,3.76,10.69,12.07,3.76,4.86,61.9,44.38,0.25,0.25,H
0.61,5.97,1,2.04,0.67,1.67,1.36,1.91,0.74,1.78,0.67,2.33,1.09,1.82,1.26,0.7,1.33,0.67,1.27,0.82,10.24,15.79,3.1,6.03,14.59,10.24,4.64,3,44.79,55.52,0.50,0.38,A
1.47,5.74,0.83,1.75,1.33,1.33,0.92,1.08,0.62,1.88,0.67,2.33,0.58,1.17,1.46,1.29,1,1.67,1.42,1.5,8.52,16,2.67,6.29,14.03,10.69,4.93,3.76,45.72,61.9,0.36,0.25,H
2.37,1.72,1.08,1.04,1.67,2,1.36,0.75,1.25,0.92,2,1.33,1.18,0.58,1.75,1.54,1,1.67,1.45,1.58,9.38,12.76,3.52,3.76,14.86,12.07,4.9,4.86,44.55,44.38,0.38,0.25,D
