@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
0.45,1.72,0.81,1,0.33,1.33,1.19,0.53,0.91,0.65,2.33,0.33,1.12,0.4,1.91,1.26,3.67,0.33,1.81,1.4,A
5.97,1.52,2.16,1.25,1,3,2.75,0.62,1.94,1.16,2,2.67,2.44,0.94,0.75,1.41,0.67,0.67,0.56,1.88,H
0.7,1.47,1.03,1.03,1,1.33,1.38,0.81,1.03,1.41,1,2.33,1.19,1,1.25,1.5,1,1.67,1,1.56,H
6.4,2.39,2.23,1.5,2.33,2,2.79,1.38,2.67,1.53,3,3.33,3.43,1.25,0.93,1.25,0.33,1.67,0.64,1.19,H
1.4,5.58,1.44,1.69,1,2,1.5,1.88,1.19,1.62,0.33,2,1.19,1.88,1.47,1.19,2.33,1.33,1.38,1.19,A
0.61,1.05,1,0.94,1,1.33,1.5,0.8,0.81,1.16,1.33,1.67,0.94,1.13,1.59,1.55,2.33,2,0.75,1.73,A
0.77,2.37,0.86,1.10,0.33,1,0.86,0.87,0.93,1.1,0.33,1,0.93,0.8,1.59,1.32,1.33,2,1.5,1.2,A
0.6,2.95,0.77,1.9,1,3,0.87,1.4,0.97,1.53,0.67,2.67,1.2,1.13,2.26,1,2.67,1,2.07,1.13,A
4.57,4.63,2.19,1.81,3,1,2.67,1.93,2.71,1.29,3.67,1,2.93,1.4,1.26,1.29,1.33,2.33,0.87,1.27,H
5.74,6.4,2.03,2.28,1.33,3,2.27,1.8,1.77,2.72,1,3.33,1.87,2.07,1.16,0.93,2.67,0,0.6,1.2,D
1.72,5.97,0.93,2.23,0.33,2,1.33,1.67,0.63,2,0,3.33,0.87,1.53,1.3,0.74,0.67,0.33,1.2,0.93,H
5.58,0.72,1.65,1.13,1,2,1.4,1.21,1.55,1.1,0.67,2,1.2,1.07,1.19,1.4,2,1.67,1.2,1.14,H
2.39,1.4,1.45,1.48,2,1,1.53,1.47,1.45,1.23,2.33,0.33,1.67,1.27,1.29,1.39,1.67,1.33,1.4,1.4,H
1.52,0.7,1.19,1.06,2.33,1,1.8,0.73,1.16,1.06,2.67,1,1.4,0.93,1.45,1.26,1,1.33,1,1.53,H
1.47,0.61,0.97,1.03,0.33,1.33,1.13,0.53,1.35,0.84,1.67,1.67,1.73,0.73,1.55,1.55,2.33,1.67,1.53,2.4,H
1.05,0.45,0.93,0.81,1,1,1.07,0.4,1.1,0.84,0.67,2.33,1.07,0.53,1.5,1.87,2,3,1.27,1.93,D
4.57,0.77,2.17,0.89,3,0.33,2.64,0.93,2.73,0.93,4,0.33,3,0.93,1.27,1.57,1,2,0.86,1.64,H
2.37,0.7,1.03,1.1,0,1,1.2,0.79,1.07,1.07,0.33,1,1.33,0.93,1.33,1.23,2,2,1.47,1.5,H
5.74,1.47,2.07,0.97,1,0.33,2.36,0.8,1.77,1.33,0.33,1.33,1.86,0.93,1.13,1.53,2.33,2,0.5,1.53,D
1.4,2.95,1.53,1.86,2,3,1.6,1.29,1.27,1.48,1.67,2,1.27,1,1.33,1.03,0.67,1,1.27,1.21,A
5.58,6.4,1.7,2.25,2,3,1.5,1.71,1.6,2.71,1.67,2.67,1.29,2,1.13,0.96,1,0,1.07,1.29,A
0.72,1.52,1.17,1.13,2,2.33,1.13,0.47,1.1,1.07,1.67,1.67,1.13,0.73,1.31,1.47,0.67,0.67,1.47,1.93,A
4.63,2.39,1.77,1.5,1,2,1.6,1.47,1.23,1.43,0.33,1.67,1.07,1.2,1.27,1.23,1.67,1.67,1.27,1.07,H
0.45,4.57,0.83,2.14,1,3,1.27,1.67,0.77,2.62,1.33,3.33,1,2.27,1.73,1.21,1.33,1,1.53,1.53,A
5.97,5.74,2.2,2.14,2,2,2.73,1.93,1.87,1.83,2.33,1.67,2.2,1.8,0.77,0.97,0.67,0.67,0.6,1.4,H
2.95,1.47,1.82,1,2,0.33,2.36,0.86,1.43,1.31,1,1.67,1.86,0.86,1,1.48,0.67,2.33,0.79,1.43,H
0.7,1.05,1.03,0.97,1,1.33,1.27,0.86,1.03,1.14,1.67,1,1.13,1.21,1.28,1.48,2,1.67,1.07,1.71,H
6.4,0.6,2.22,0.8,2.33,1,2.77,0.73,2.63,1,1,1,3.31,0.8,1,2.17,0,2,0.69,2.27,H
1.4,1.72,1.48,0.97,2,0.67,1.5,0.57,1.28,0.66,1.67,0.33,1.29,0.43,1.38,1.31,0.67,0.67,1.36,1.43,H
0.61,0.77,0.97,0.93,0.33,0.33,1.4,1,0.8,0.96,1.33,0.33,0.87,1,1.6,1.56,3,2,0.8,1.62,H
2.37,5.58,1.07,1.66,1,2,1.29,1.8,1.1,1.59,1.33,1.67,1.43,1.87,1.31,1.17,1.67,1,1.43,1.27,A
5.58,4.57,1.71,2.11,2.33,3,1.62,1.57,1.64,2.61,1.67,3.33,1.38,2.21,1.11,1.25,0,1.67,0.92,1.64,A
4.63,5.74,1.83,2.11,1,1.33,1.71,1.86,1.28,1.86,0.33,1.33,1.14,1.86,1.28,1,1.67,0.67,1.29,1.5,A
0.72,5.97,1.11,2.28,1.33,3,1,1.79,1.11,1.93,1.33,2.67,1.14,1.64,1.36,0.76,0.67,0.33,1.57,0.93,H
2.95,0.45,1.78,0.86,1,1,2.31,0.43,1.41,0.76,0.33,1,1.85,0.5,1,1.72,0.67,2,0.77,1.93,H
0.6,1.4,0.72,1.54,0.33,2,0.71,1.57,1,1.32,1,1.67,1.21,1.36,2.24,1.39,2.33,1.67,2.21,1.43,H
0.7,6.4,1.07,2.19,1,1.33,1.36,1.62,1.07,2.65,1.67,0.33,1.21,2,1.25,1.04,1.67,0.33,1,1.38,A
2.39,0.61,1.45,1,1,1.33,1.43,0.57,1.34,0.76,0.67,1,1.5,0.64,1.21,1.52,2,1.67,1.36,2.29,H
1.52,2.37,1.07,1.11,1.33,2,1.71,0.93,1,1.11,0.67,1.67,1.29,0.79,1.48,1.25,0.67,0.67,1,1.07,H
0.77,1.72,0.92,0.96,1,0.33,0.85,0.54,1,0.68,1.33,0.33,1,0.46,1.62,1.36,2,1.33,1.62,1.54,D
1.47,1.05,1.04,0.89,0.67,0.67,1.21,0.69,1.32,1.11,1.67,0.67,1.79,1.15,1.46,1.5,2,1.67,1.5,1.77,A
0.45,0.6,0.79,0.75,0.33,0.33,1.14,0.79,0.68,1,0,1.33,0.86,0.79,1.75,2.21,1.67,2.33,1.57,2.21,H
5.97,4.63,2.25,1.89,2.33,2,2.71,2.07,1.86,1.32,1.67,1.67,2.07,1.5,0.79,1.18,0.67,0.33,0.64,1.07,H
1.72,2.39,1,1.39,1.33,1,1.43,1.36,0.7,1.36,1.33,0.67,0.93,1.21,1.37,1.25,1.33,2,1.21,1.14,A
0.61,1.52,1,1.07,1,1.33,1.43,0.43,0.75,1,0.67,0.67,0.86,0.71,1.54,1.5,2,0.67,0.79,2,D
1.05,5.58,0.93,1.67,0.67,1.67,1.14,1.71,1.15,1.59,1,1.33,1.14,1.79,1.44,1.15,1.67,0.67,1.14,1.36,A
0.72,0.61,1.04,1.04,0.33,1.33,0.85,0.62,1,0.74,0,0.33,0.92,0.62,1.37,1.44,1,0.67,1.62,2.15,H
1.47,1.72,1.04,1,1.33,1,1.23,0.5,1.33,0.69,2.33,1,1.85,0.42,1.48,1.38,1.67,1.67,1.54,1.58,D
4.63,0.45,1.85,0.81,2,0.33,1.62,0.46,1.33,0.7,1.67,0,1.15,0.54,1.22,1.78,0.33,2.33,1.38,2,H
2.95,2.37,1.73,1.15,1,3,2.25,1,1.42,1.15,0.67,2.33,1.92,0.85,1.04,1.26,1,0.33,0.83,1.08,H
0.6,5.97,0.78,2.22,0.67,2.33,0.77,1.69,1,1.81,1.67,1.67,1.23,1.54,2.19,0.78,2,0.33,2.15,0.92,A
0.7,1.4,1.11,1.48,2,1,1.46,1.46,1.07,1.22,2,0.33,1.23,1.15,1.15,1.41,0.33,2.33,0.77,1.46,A
2.39,4.57,1.44,2.07,1.33,3,1.54,1.46,1.41,2.59,1.33,4,1.62,2.15,1.19,1.3,1.67,2,1.23,1.77,A
1.52,5.74,1,2.19,0.67,1.33,1.62,2,1,1.93,1,1.67,1.31,2,1.56,1,1.33,2,1.08,1.54,H
4.57,1.47,2.04,1.08,2.33,1.33,2.62,0.92,2.54,1.27,3,1.33,2.92,0.69,1.23,1.38,1.33,1,0.69,1.23,H
1.4,0.72,1.42,1.08,0,0.33,1.38,1.31,1.23,1.04,0,0.33,1.31,1.15,1.46,1.38,3.33,1.33,1.46,1.15,H
0.61,4.63,0.96,1.92,0.33,2.33,1.31,2.23,0.73,1.38,0.33,2,0.85,1.62,1.5,1.23,1.33,0.33,0.85,1.08,H
5.74,0.77,2.15,0.96,1.33,2,2.31,1.08,1.85,1,1,1.33,1.69,1,1,1.52,1.67,0.67,0.46,1.42,H
0.45,0.7,0.85,1.04,1.33,1.33,1.23,0.62,0.73,0.96,0.67,1,0.92,0.69,1.69,1.19,1.33,0.67,1.38,1.62,A
5.97,2.95,2.19,1.8,2.33,1,2.69,1.38,1.85,1.48,1.67,0.67,2.15,1.08,0.81,1.04,0.33,2,0.69,1.23,H
1.72,5.58,1.04,1.62,2,0.67,1.54,1.62,0.72,1.58,1.33,1,1,1.77,1.36,1.19,1,1.33,1.15,1.46,A
6.4,1.52,2.16,1.04,1.33,1.67,2.75,0.46,2.72,1.04,1.67,1.67,3.5,0.77,1.08,1.58,0.67,1.33,0.75,2.08,H
1.05,0.6,0.92,0.77,0.67,0.33,1.15,0.77,1.15,1,1,1.33,1.15,0.77,1.46,2.23,1.67,2.67,1.15,2.31,D
2.37,2.39,1.08,1.5,3,2.33,1.15,1.46,1.08,1.42,2,2,1.31,1.23,1.27,1.12,0,0.67,1.46,1,H
5.74,5.58,2.2,1.64,1.33,1.33,2.42,1.67,1.92,1.64,1.67,1.67,1.83,1.92,1.04,1.24,2.33,1.33,0.5,1.58,D
0.6,4.57,0.8,2,0.33,2.33,0.83,1.33,0.96,2.52,0.67,3.33,1.17,2.08,2.2,1.2,2.33,0.67,2.08,1.75,A
1.4,4.63,1.48,1.88,0.33,1.33,1.5,2.17,1.28,1.28,0,1,1.42,1.42,1.36,1.28,2,2,1.25,1.17,A
1.52,1.47,1.04,1.08,1.33,2,1.67,0.92,1.04,1.28,1.33,1.67,1.33,0.67,1.6,1.4,1.33,0.67,1.08,1.25,D
0.45,0.72,0.84,1.08,1,1,1.25,1.33,0.76,1.08,0.67,1.67,1,1.25,1.76,1.44,2,2.33,1.5,1.25,D
0.7,2.39,1.08,1.44,1.33,1.67,1.58,1.33,1,1.44,1,2.33,1.33,1.25,1.2,1.16,0.67,1.33,0.75,1.08,A
1.05,5.97,0.92,2.24,0.33,2.33,1.17,1.75,1.16,1.88,1.67,1.33,1.17,1.58,1.48,0.8,2.67,0,1.17,0.92,D
2.37,0.61,1,1,2.33,0.67,1,0.67,1.04,0.76,1.33,0.33,1.25,0.67,1.32,1.48,0,0.67,1.58,2.17,H
5.58,0.6,1.67,0.79,1,0,1.67,0.75,1.62,0.92,1.33,0,1.33,0.67,1.21,2.21,1.67,2.33,0.83,2.33,D
4.63,2.95,1.83,1.88,1.33,1.33,1.5,1.5,1.29,1.54,1.67,1,1.17,1.17,1.33,1.04,2.33,2,1.5,1.25,H
0.72,2.37,1.12,0.92,1.33,1.33,0.92,0.83,1.12,1,2.33,1,1,0.75,1.42,1.38,2.33,1,1.58,1.17,A
5.97,1.4,2.21,1.54,2.33,1.33,2.67,1.58,1.83,1.33,1.33,1,2.08,1.25,0.83,1.29,0.33,1.33,0.75,1.33,H
1.72,1.05,0.96,0.96,2,0.67,1.42,0.75,0.62,1.17,0.67,1.67,0.83,1.17,1.38,1.42,0.67,2,1.17,1.67,H
4.57,5.74,1.96,2.29,1.67,2.33,2.58,2.17,2.42,1.96,2.33,2,2.75,2.08,1.21,0.88,1,0.67,0.67,1.25,H
0.61,6.4,1,2.21,1.33,2,1.33,1.67,0.79,2.83,0.67,3,0.92,2.17,1.54,1.12,0.67,1.33,0.92,1.5,D
2.39,1.52,1.46,1.04,1.67,1,1.58,0.42,1.42,1,2.33,0.67,1.58,0.67,1.12,1.58,1.33,1,1.17,2.08,D
0.77,0.7,1,1,2.33,0.33,0.92,0.42,1.04,0.96,2,0.33,1.08,0.58,1.5,1.25,0.67,1,1.58,1.75,A
1.47,0.45,1,0.88,1,1,1.08,0.5,1.21,0.79,1,1.33,1.75,0.58,1.46,1.71,1.67,2.33,1.67,1.92,H
6.4,5.97,2.30,2.17,3,2.33,3,1.64,2.96,1.87,3.67,1.67,3.82,1.64,1.13,0.87,1,0.33,0.73,1,A
5.74,1.72,2.26,1,2.33,2,2.36,0.55,1.96,0.65,2,0.67,1.82,0.45,0.91,1.35,1,0.67,0.55,1.55,H
1.05,4.57,0.96,2,0.33,2.33,1.18,1.36,1.17,2.48,1.33,3.67,1.18,2.18,1.43,1.22,2,1.67,1.18,1.82,D
0.45,0.61,0.78,1.04,0,1.33,1.09,0.73,0.74,0.78,0.67,0.33,0.91,0.64,1.74,1.52,2.67,0.67,1.55,2.18,H
2.95,0.72,1.83,1.17,1.33,1.33,2.18,1.45,1.52,1.13,1,2.33,1.91,1.27,1.04,1.39,1.67,2.33,0.82,1.18,H
0.6,2.39,0.83,1.39,0,1.67,0.91,1.18,0.96,1.35,0.33,1.67,1.27,1.09,2.17,1.17,2.67,1.33,2,1.18,A
0.7,4.63,1,1.87,0,2,1.64,2.27,0.96,1.3,0,2,1.36,1.45,1.26,1.35,1.33,2,0.73,1.18,D
1.4,0.77,1.61,0.91,1.33,2.33,1.64,0.91,1.39,0.96,1,2.33,1.55,0.82,1.22,1.57,1,1,1.09,1.55,A
1.52,5.58,0.96,1.74,0,2,1.55,1.82,0.96,1.65,1,1.67,1.27,2,1.61,1.17,2.33,1,1.09,1.55,H
2.37,1.47,0.83,1.04,1.33,1,0.82,1,0.96,1.26,1,1,1.18,0.73,1.43,1.43,1,1.67,1.73,1.18,H
0.72,1.05,1.09,1,1.33,1.33,0.73,0.82,1,1.09,1.33,0.67,0.73,1,1.32,1.32,1.33,0.67,1.45,1.45,H
5.97,2.37,2.23,0.82,3,1,2.82,0.82,1.95,1,2.67,1.33,2.27,0.82,0.91,1.5,0.33,1.67,0.82,1.27,D
0.77,1.52,0.82,1,1.33,0.33,0.73,0.45,0.95,1,2,1.33,1.09,0.73,1.64,1.64,1.33,2.33,1.73,2.18,H
4.63,6.4,1.95,2.27,3,3,1.64,1.55,1.32,2.86,2.33,3,1.18,1.91,1.18,1.14,0.67,1.33,1.18,1.55,A
1.72,0.7,0.91,1.05,1.33,0,1.27,0.45,0.64,1,0.67,0,0.82,0.64,1.41,1.27,1,1.67,1.27,1.82,H
4.57,2.95,1.95,1.91,2.33,1.67,2.55,1.64,2.41,1.59,3,1.33,2.64,1.27,1.27,0.91,1.67,0.67,0.73,1,H
5.58,0.45,1.68,0.82,1,0,1.55,0.55,1.64,0.77,1.33,0.67,1.27,0.64,1.23,1.73,1.67,2.67,0.91,1.91,H
0.61,1.4,1.05,1.64,1.33,1,1.36,1.64,0.82,1.45,0.67,1,1,1.36,1.59,1.27,1,1.33,1,1.45,D
2.39,5.74,1.41,2.32,1.33,3,1.64,2.27,1.32,1.95,1,2,1.55,2.09,1.14,0.86,1.67,0.33,1.09,1.18,D
1.47,0.6,0.95,0.86,0,1,0.91,0.82,1.23,1,1,1,1.73,0.73,1.5,2.18,2.67,2.33,1.82,2.36,H
1.05,2.95,1,1.95,1.33,2.33,1.2,1.7,1.1,1.62,1.33,1.67,1.2,1.3,1.33,0.9,1.33,0.67,1.2,1,D
5.97,5.58,2.19,1.76,3,2,2.8,2,1.9,1.67,2.33,1.33,2.2,2.1,0.9,1.14,0.33,0.67,0.8,1.4,H
1.47,4.63,1,1.90,0.33,3,1,2.2,1.24,1.24,1,2.33,1.8,1.3,1.43,1.19,2,0.33,1.7,1.2,A
5.74,0.6,2.29,0.90,3,1,2.3,0.9,1.95,1.05,1.67,1,1.8,0.8,0.9,2.19,0.33,3.67,0.6,2.4,H
1.72,1.52,0.81,1.05,0.33,0.33,1.1,0.5,0.62,1.05,0.33,1.33,0.8,0.8,1.48,1.67,1.33,3,1.4,2.3,H
4.57,0.72,2,1.10,2,1.33,2.7,1.5,2.43,0.95,2.67,1,2.7,1.2,1.24,1.29,1.67,1,0.6,1.1,D
6.4,0.45,2.24,0.86,3,0.33,3,0.6,2.81,0.71,2,0.67,3.8,0.5,1.1,1.62,0.67,2,0.6,1.7,H
0.61,0.7,0.95,1.10,0.33,1,1.2,0.5,0.81,1.05,0.33,2,1,0.7,1.67,1.29,1.33,1.33,1.1,1.9,H
0.77,2.39,0.81,1.43,1.33,1,0.7,1.2,0.9,1.29,2,0.67,1,1,1.62,1.1,1.33,1.67,1.7,1.1,D
2.37,1.4,0.86,1.57,1.33,0,0.9,1.5,1,1.38,2,0,1.2,1.2,1.43,1.29,1.67,1.33,1.6,1.5,A
0.72,5.74,1.15,2.25,1.33,3,0.8,2.2,0.95,1.95,0.67,2,0.7,2.1,1.25,0.9,0.67,0.33,1.4,1.2,A
1.4,6.4,1.65,2.2,1,3,1.8,1.4,1.45,2.85,1.67,2,1.7,1.9,1.25,1.15,1,1,1,1.7,A
1.52,4.57,1.1,1.95,0.33,1,1.7,1.2,0.95,2.3,0.67,1.33,1.1,1.9,1.5,1.15,3,1.33,0.7,1.7,A
0.45,2.37,0.9,0.75,0.33,0.33,1.2,0.6,0.75,0.95,0.67,1.67,1,0.7,1.6,1.5,2.33,2.67,1.5,1.4,A
2.95,0.61,1.9,1,1.33,0.33,2.1,0.8,1.6,0.85,1,0.67,1.9,0.7,0.95,1.65,1,1.33,0.9,2.2,H
0.6,0.77,0.95,0.7,2,1.33,1,0.7,1.05,0.75,1.33,1,1.3,0.5,2.1,1.65,2.67,1,1.8,1.6,A
0.7,5.97,1.15,2.15,1,3,1.8,1.5,1.1,1.9,2.67,2,1.5,1.6,1.25,0.95,1.67,0.33,0.6,1.1,A
5.58,1.47,1.7,1.05,2,0.33,1.4,1.1,1.65,1.3,1.67,1,1.2,0.8,1.2,1.4,1.33,1.67,1,1.1,H
2.39,1.05,1.35,1.05,1,1.67,1.5,0.9,1.3,1.15,1.33,1.67,1.6,1.1,1.15,1.35,1.67,1.33,1.2,1.5,H
4.63,1.72,1.85,0.85,2.33,1.33,1.5,0.6,1.2,0.65,2,0.67,1.1,0.5,1.25,1.45,0.67,0.67,1.3,1.5,H
5.74,0.45,2.21,0.95,2.33,0.33,2.22,0.67,1.95,0.79,1.33,1,1.78,0.56,0.95,1.58,0.33,2.67,0.67,1.67,H
1.72,0.61,0.84,1,1,0.33,1.11,0.78,0.63,0.84,0.33,0.33,0.78,0.67,1.47,1.68,1.33,1,1.44,2.33,D
0.6,2.37,0.84,0.79,1,0.33,0.78,0.67,1,0.95,1.33,1.67,1.22,0.67,2.16,1.47,3.67,3,1.89,1.33,H
4.57,0.7,1.89,1.21,1,1.33,2.67,0.56,2.32,1.16,1.67,3,2.78,0.78,1.21,1.21,1.67,1.33,0.67,1.89,H
5.58,4.63,1.79,1.79,3,2.33,1.56,2.11,1.68,1.16,2.33,2.33,1.22,1.22,1.16,1.26,1,1,0.89,1.22,A
2.39,5.97,1.42,2.11,1,2.33,1.67,1.33,1.37,1.84,2,1,1.78,1.44,1.05,1,1.67,0.33,1,1.22,A
1.52,2.95,1.11,1.95,1,2,1.78,1.78,0.95,1.63,1,1.33,1.11,1.33,1.53,0.95,3,1,0.67,1,D
0.77,0.72,0.74,1.05,1.67,0.33,0.78,1.33,0.79,0.95,1,0.67,1.11,1.22,1.68,1.32,0.67,1.33,1.78,1.22,A
1.47,6.4,1.11,2.16,0.33,3,1.11,1.22,1.26,2.84,0.67,2.33,1.78,1.78,1.32,1.11,1.33,1,1.56,1.67,A
1.05,1.4,0.95,1.74,1,2,1,1.67,1.16,1.53,1.67,2.67,1.22,1.33,1.42,1.26,1.67,0.67,1.33,1.56,H
5.97,4.57,2.06,2,2.33,2,2.78,1.33,1.83,2.39,1,3,2.22,2,1,1.17,0.33,1,0.78,1.67,H
2.95,2.39,1.89,1.5,2,1.33,2,1.33,1.61,1.39,2,2,1.89,1,0.94,1,1,1.33,0.89,1,H
1.4,5.74,1.83,2.17,2.33,1.33,2,2.11,1.61,2,3,2,1.89,2.22,1.28,1,0.67,2.33,1,1.33,A
4.63,1.52,1.72,1.17,1.33,1.33,1.33,0.56,1.06,1,1.33,1,0.89,0.89,1.33,1.44,2.67,2,1.44,2.22,H
0.72,1.47,1.06,1.11,0,0.33,0.78,1.11,0.94,1.28,0.33,0.67,0.67,0.78,1.33,1.33,2,1.33,1.44,1.11,D
0.45,0.77,0.94,0.72,1,1.67,1.22,0.67,0.72,0.72,0.67,0.33,0.89,0.33,1.56,1.67,2,0,1.44,1.56,D
0.7,0.6,1.11,0.89,0.67,1,1.67,1,0.89,1.06,1,1.67,1,0.89,1.28,1.94,1.33,3,0.67,2,H
6.4,1.72,2.11,0.89,3,1,3,0.67,2.94,0.67,4,0.67,4.11,0.56,1.17,1.5,2,1.67,0.67,1.56,H
0.61,5.58,1.06,1.72,0.67,3,1.33,1.89,0.89,1.72,0.67,3,1.11,2.22,1.72,1.22,1,1,1.11,1.56,A
2.37,1.05,0.78,0.94,0.33,0.67,0.89,0.89,0.83,1.06,0.67,0.67,1,0.89,1.39,1.33,2,1,1.44,1.33,D
0.72,1.72,1.12,0.76,0,1,0.88,0.38,1,0.65,0.33,1,0.75,0.5,1.35,1.59,2.33,1.67,1.5,1.75,A
0.45,2.39,1,1.41,1,0.67,1.38,1.12,0.76,1.29,0.67,1.33,1,0.75,1.47,1.06,1.67,1.67,1.25,1.12,A
5.97,1.47,2,1.18,1.33,0.67,2.75,1.25,1.88,1.35,1.33,1,2.38,0.88,1.06,1.35,1.33,1.33,0.88,1.12,H
2.95,0.77,2,0.59,2.33,0.67,2.25,0.38,1.71,0.71,2.33,0.33,2.12,0.25,0.94,1.76,1,0.67,0.88,1.75,A
0.7,5.58,1.18,1.65,1,2,1.88,1.75,0.82,1.65,0.67,2,0.88,2.12,1.18,1.18,0.67,0.67,0.38,1.5,A
6.4,4.57,2.06,2.12,2.33,3,3,1.5,3,2.47,3.67,4,4.38,2.12,1.18,1.12,2,0.67,0.62,1.62,H
1.4,1.52,1.76,1.24,2.33,2.33,1.88,0.62,1.41,1,1.67,1.67,1.5,0.88,1.29,1.24,0.33,1,1,1.88,H
0.61,0.6,1.12,0.76,1.67,1,1.5,0.75,0.88,1,1,1.67,1.12,0.75,1.71,2,0.33,2.67,1,2.12,A
4.63,1.05,1.76,0.94,2,0.33,1.38,0.88,1.06,1.06,1.67,0.33,0.88,0.88,1.35,1.35,2.67,1.33,1.5,1.38,D
2.37,5.74,0.82,2.12,0.33,0.67,1,2,0.82,1.94,0.67,1.33,1,2.12,1.29,1,2.33,2.33,1.25,1.38,A
5.74,5.97,2.19,2.06,1.33,2,2.38,1.38,2.06,2,2,2.67,2,1.62,1.06,1.12,2.33,2.33,0.75,1.38,D
2.39,4.63,1.5,1.69,0.67,2,1.88,2,1.25,0.94,1.33,1.33,1.75,1,0.94,1.31,1.67,2.33,0.75,1.12,A
1.47,2.95,1.25,1.94,1.67,2.33,1.25,1.62,1.38,1.69,1.67,2,1.88,1.25,1.31,0.94,0.67,0.67,1.5,1,A
1.72,1.4,0.81,1.69,2,1.33,1.25,1.5,0.69,1.31,1.33,0.67,0.88,1.12,1.5,1.38,0.67,1.33,1.25,1.75,A
0.6,6.4,0.81,2,1,2.33,0.88,1,0.94,2.94,1.33,3.33,1.12,1.5,1.88,1.12,2,2,1.62,1.62,A
4.57,0.45,2.06,1.06,3,1.33,2.62,0.75,2.44,0.75,4.67,0.33,2.75,0.5,1.12,1.38,0.67,0.67,0.62,1.5,H
5.58,2.37,1.56,0.88,1,0.33,1.38,0.75,1.56,0.81,1,0.33,1,0.62,1.19,1.19,0.67,1.67,0.88,1.12,H
1.52,0.72,1.12,1.19,1.67,1,1.62,1.5,0.94,1,1,1,1,1.25,1.25,1.31,0.67,2.33,0.62,1.12,H
0.77,0.61,0.56,1.12,0.33,1.33,0.75,0.75,0.75,0.94,1.33,1.33,1.25,0.75,1.88,1.81,2,2,2,2.62,D
1.05,0.7,0.94,1.19,0,0.67,1,0.5,1.06,0.81,0.67,0.33,1.25,0.75,1.38,1.19,2,1,1.38,2,D
0.72,5.58,1.27,1.47,1.33,0.33,1,1.57,1.07,1.47,1,0.67,0.86,2,1.2,1.27,1.33,1.33,1.29,1.71,A
0.61,1.47,1.13,1.27,2,1.33,1.57,1.29,0.93,1.4,1.33,1.33,1.14,0.86,1.87,1.33,1.67,1.33,1,1.14,D
4.63,4.57,1.8,2,2.33,2,1.57,1.29,1,2.27,2,3.33,1,1.71,1.07,1.2,1.33,1.67,1,1.86,A
0.45,1.05,0.93,1,0.33,0,1.14,1,0.73,1.13,0,1,1,1,1.47,1.4,1.67,2.33,1.43,1.43,H
5.97,1.72,2,0.87,2,2,2.71,0.43,2,0.67,3,1,2.43,0.43,1.13,1.47,2.33,0.33,0.86,1.71,H
2.95,0.6,1.87,0.87,2.33,1,2.14,0.86,1.53,0.93,2,1,1.86,0.71,0.93,1.73,0.33,1.67,0.86,1.86,H
0.7,1.52,1.2,1.13,1.33,1.33,2,0.57,0.87,1,1.33,1,1,1,1.27,1.33,1.33,2,0.43,2.14,D
6.4,5.74,1.93,2.33,2.33,2.33,3,2.29,2.73,2,2.33,2,4.14,2,1,0.73,1,0.33,0.29,0.71,H
1.4,2.39,1.73,1.53,2,0.33,2,1.14,1.33,1.27,1,1.33,1.57,0.71,1.4,0.93,1.33,2.33,1,1.14,D
2.37,0.77,0.87,0.53,1,0.33,1,0.29,0.87,0.8,1.33,1.33,1.14,0.29,1.27,2,1.67,2,1.43,2,D
1.47,0.7,1.29,1.21,2,1,1.29,0.43,1.43,0.86,1.67,1,2,0.71,1.36,1.29,1.33,1.33,1.57,2.14,D
5.74,2.95,2.43,1.93,3,2.33,2.57,1.71,2.07,1.57,2.33,2.67,2.14,1.29,0.71,0.93,0,1,0.71,1,D
0.6,0.72,0.71,1.36,0,1.67,0.57,1.71,0.86,1.14,0.67,1.67,1,1.43,1.86,1.14,2.33,1.33,1.86,1,H
1.72,0.45,0.71,1,2,0.67,1,0.86,0.57,0.79,0.67,0.67,0.71,0.57,1.57,1.43,0.33,1.67,1.43,1.43,H
4.57,2.37,1.93,0.93,1.33,1,2.57,0.86,2.14,0.86,3,1,2.57,0.57,1.21,1.07,2.33,1.33,0.57,0.71,H
