HomeValue,HomeNormValue,AwayValue,AwayNormValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,HomeTeamOdds,DrawOdds,AwayTeamOdds,isHomeFavorite,isAwayFavorite,HomeWon,AwayWon,Favorite,Winner,FavoriteWins,Over2.5
0.0874,8.74,0.0164,1.64,0.21,0.1,0.17,0.17,0.22,0.08,0.19,0.1,0.2,0.17,0.18,0.08,0.19,0.12,0.07,0.15,0.07,0.13,0.06,0.15,0.06,0.14,0.17,0.09,0.16,0.12,0.06,0.04,0.1,0.14,0.03,0.05,0.15,0.11,0.05,0.04,0.56,0.48,0.37,0.38,0.01,0,0.0611,0.0246,0.035,0.039,0.028,0.029,0.031,0.04,0.148,0.096,0.24,1.35,5.08,9.47,1,0,0,1,H,A,0,1
0.1006,10.06,0.0164,1.64,0.22,0.1,0.1,0.13,0.22,0.08,0.24,0.12,0.27,0.13,0.3,0.15,0.27,0.14,0.09,0.15,0.23,0.1,0.08,0.22,0.13,0.16,0.21,0.13,0.12,0.08,0.06,0.04,0.07,0.09,0.03,0.04,0.1,0.08,0.05,0.04,0.57,0.52,0.34,0.3,0.01,0,0.0739,0.0198,0.049,0.061,0.021,0.023,0.023,0.03,0.08,0.058,0.08,1.34,5.16,9.52,1,0,1,0,H,H,1,1
0.0855,8.55,0.0266,2.66,0.22,0.1,0.17,0.03,0.25,0.07,0.22,0.1,0.2,0.1,0.24,0.08,0.22,0.09,0.08,0.15,0.17,0.23,0.05,0.17,0.1,0.18,0.2,0.1,0.13,0.12,0.05,0.04,0.11,0.13,0.04,0.05,0.13,0.12,0.05,0.04,0.55,0.52,0.37,0.35,0,-0.01,0.0635,0.0217,0.041,0.044,0.029,0.031,0.022,0.038,0.143,0.086,0.2,1.35,5.17,9.52,1,0,0,0,H,D,0,0
0.0855,8.55,0.0215,2.15,0.13,0.09,0.07,0.03,0.2,0.1,0.16,0.14,0.1,0.13,0.2,0.18,0.15,0.15,0.14,0.19,0.13,0.23,0.1,0.22,0.12,0.21,0.18,0.14,0.14,0.12,0.05,0.04,0.1,0.14,0.04,0.04,0.14,0.11,0.04,0.04,0.62,0.4,0.3,0.38,-0.01,-0.01,0.0345,0.0267,0.045,0.034,0.028,0.033,0.031,0.026,0.071,0.074,0.1,1.32,5.43,9.54,1,0,1,0,H,H,1,0
0.0874,8.74,0.0072,0.72,0.1,0.05,0.13,0,0.1,0.08,0.15,0.1,0.17,0.07,0.15,0.15,0.16,0.11,0.21,0.16,0.17,0.17,0.18,0.2,0.18,0.18,0.17,0.15,0.1,0.07,0.05,0.03,0.09,0.1,0.05,0.05,0.1,0.08,0.05,0.04,0.57,0.47,0.34,0.3,-0.01,-0.04,0.0289,0.0071,0.058,0.063,0.021,0.025,0.031,0.03,0.043,0.064,0.08,1.33,5.39,9.54,1,0,1,0,H,H,1,0
0.0899,8.99,0.0152,1.52,0.22,0.12,0.23,0.07,0.24,0.11,0.24,0.11,0.2,0.1,0.3,0.1,0.25,0.1,0.12,0.14,0.07,0.17,0.09,0.14,0.09,0.15,0.2,0.1,0.17,0.11,0.06,0.04,0.08,0.14,0.03,0.05,0.15,0.1,0.05,0.03,0.62,0.46,0.49,0.36,0.02,0,0.0673,0.0209,0.037,0.041,0.027,0.031,0.026,0.032,0.068,0.1,0.17,1.33,5.56,9.56,1,0,1,0,H,H,1,1
0.0559,5.59,0.0105,1.05,0.2,0.14,0.1,0.1,0.21,0.11,0.22,0.14,0.17,0.1,0.22,0.09,0.21,0.11,0.11,0.12,0.17,0.13,0.12,0.1,0.13,0.12,0.16,0.12,0.15,0.1,0.05,0.03,0.11,0.14,0.04,0.04,0.14,0.11,0.05,0.04,0.59,0.37,0.54,0.26,-0.02,-0.01,0.0527,0.0289,0.04,0.035,0.028,0.032,0.023,0.024,0.102,0.11,0.17,1.34,5.28,9.88,1,0,1,0,H,H,1,0
0.0855,8.55,0.0072,0.72,0.2,0.09,0.3,0.2,0.25,0.09,0.17,0.06,0.2,0.2,0.22,0.05,0.2,0.11,0.09,0.13,0.03,0.07,0.07,0.13,0.06,0.11,0.15,0.08,0.14,0.11,0.05,0.03,0.1,0.13,0.04,0.05,0.13,0.1,0.05,0.03,0.62,0.49,0.3,0.38,0.04,-0.01,0.0639,0.025,0.045,0.045,0.028,0.033,0.029,0.053,0.11,0.099,0.3,1.34,5.03,9.9,1,0,1,0,H,H,1,1
0.0855,8.55,0.0435,4.35,0.25,0.1,0.23,0.03,0.3,0.05,0.3,0.05,0.27,0.03,0.3,0.05,0.29,0.04,0.05,0.15,0.07,0.2,0,0.15,0.04,0.17,0.23,0.04,0.13,0.09,0.05,0.03,0.11,0.14,0.04,0.05,0.14,0.1,0.05,0.04,0.55,0.46,0.37,0.37,0,-0.02,0.0612,0.0366,0.041,0.048,0.029,0.029,0.016,0.065,0.229,0.095,0.04,1.34,5.12,9.95,1,0,1,0,H,H,1,1
0.0834,8.34,0.0077,0.77,0.2,0.02,0.23,0.03,0.2,0.05,0.18,0.08,0.2,0.07,0.1,0.1,0.16,0.08,0.05,0.2,0.03,0.2,0.05,0.15,0.04,0.18,0.17,0.06,0.18,0.1,0.07,0.03,0.09,0.18,0.03,0.07,0.18,0.1,0.07,0.03,0.61,0.4,0.54,0.26,0.01,-0.01,0.0609,0.0066,0.034,0.039,0.026,0.032,0.039,0.042,0.184,0.089,0.04,1.33,5.46,9.96,1,0,1,0,H,H,1,0
0.1006,10.06,0.0105,1.05,0.17,0.13,0.13,0.13,0.19,0.12,0.18,0.1,0.13,0.03,0.24,0.07,0.19,0.07,0.1,0.12,0.03,0.03,0.11,0.11,0.08,0.09,0.14,0.08,0.12,0.08,0.06,0.03,0.07,0.1,0.03,0.04,0.11,0.07,0.05,0.03,0.57,0.4,0.34,0.34,0.01,0,0.0393,0.0394,0.049,0.053,0.021,0.026,0.031,0.03,0.069,0.082,0.31,1.34,5.16,9.98,1,0,1,0,H,H,1,1
0.0855,8.55,0.0105,1.05,0.19,0.13,0.17,0.2,0.22,0.2,0.14,0.09,0.1,0.13,0.14,0.06,0.13,0.09,0.07,0.13,0,0.1,0.02,0.04,0.03,0.09,0.11,0.06,0.08,0.08,0.04,0.03,0.08,0.1,0.03,0.04,0.09,0.08,0.04,0.03,0.58,0.4,0.37,0.34,0,-0.01,0.0831,0.0138,0.075,0.053,0.02,0.026,0.028,0.032,0.113,0.077,0.11,1.36,5,10,1,0,1,0,H,H,1,0
0.0899,8.99,0.0333,3.33,0.19,0.14,0.23,0.03,0.2,0.13,0.23,0.15,0.4,0.1,0.19,0.17,0.27,0.14,0.12,0.15,0.1,0.23,0.03,0.16,0.08,0.18,0.23,0.11,0.17,0.11,0.06,0.04,0.07,0.13,0.03,0.04,0.15,0.09,0.05,0.03,0.61,0.48,0.36,0.27,0.01,-0.01,0.0498,0.0381,0.036,0.042,0.027,0.028,0.027,0.027,0.065,0.085,0.2,1.27,6.56,10.05,1,0,1,0,H,H,1,1
0.0874,8.74,0.0286,2.86,0.25,0.18,0.2,0.23,0.3,0.15,0.22,0.17,0.17,0.2,0.25,0.19,0.21,0.19,0.08,0.11,0.07,0.07,0.04,0.15,0.06,0.11,0.16,0.12,0.15,0.13,0.06,0.04,0.11,0.16,0.03,0.05,0.15,0.12,0.05,0.04,0.55,0.45,0.36,0.26,0.02,0.01,0.0812,0.0554,0.037,0.035,0.026,0.032,0.025,0.024,0.143,0.139,0.17,1.31,5.49,10.06,1,0,1,0,H,H,1,0
0.0559,5.59,0.0105,1.05,0.14,0.16,0.13,0.07,0.3,0.15,0.14,0.08,0.1,0.07,0.35,0.1,0.2,0.08,0.16,0.08,0.13,0.13,0.15,0.15,0.15,0.12,0.16,0.12,0.16,0.1,0.06,0.03,0.11,0.14,0.04,0.04,0.15,0.11,0.05,0.03,0.62,0.4,0.37,0.44,0,0,0.0473,0.0235,0.04,0.041,0.025,0.033,0.045,0.038,0.07,0.17,0.05,1.32,5.38,10.11,1,0,1,0,H,H,1,0
0.0559,5.59,0.0152,1.52,0.16,0.09,0.1,0.03,0.23,0.05,0.18,0.09,0.13,0.03,0.26,0.08,0.19,0.07,0.14,0.19,0.17,0.13,0.11,0.22,0.14,0.18,0.19,0.1,0.16,0.1,0.06,0.03,0.11,0.15,0.04,0.06,0.15,0.11,0.06,0.04,0.62,0.41,0.37,0.36,0.01,-0.02,0.0452,0.0197,0.04,0.041,0.025,0.029,0.035,0.037,0.081,0.081,0.305,1.29,5.82,10.15,1,0,1,0,H,H,1,1
0.0855,8.55,0.0082,0.82,0.18,0.09,0.23,0.03,0.23,0.06,0.17,0.1,0.2,0.13,0.21,0.09,0.19,0.11,0.1,0.17,0.07,0.23,0.08,0.2,0.08,0.2,0.2,0.09,0.14,0.12,0.05,0.03,0.1,0.16,0.04,0.05,0.15,0.11,0.05,0.03,0.62,0.43,0.3,0.45,0,0,0.054,0.0193,0.045,0.037,0.028,0.035,0.03,0.035,0.104,0.094,0.24,1.31,5.48,10.18,1,0,1,0,H,H,1,1
0.0874,8.74,0.0105,1.05,0.19,0.08,0.1,0.03,0.2,0.05,0.18,0.08,0.17,0.1,0.16,0.05,0.17,0.08,0.09,0.14,0.23,0.23,0.08,0.15,0.13,0.17,0.17,0.11,0.16,0.1,0.06,0.03,0.1,0.14,0.03,0.04,0.15,0.1,0.05,0.03,0.56,0.4,0.37,0.44,-0.02,-0.02,0.0564,0.0208,0.035,0.041,0.028,0.033,0.033,0.037,0.113,0.096,0.26,1.33,5.08,10.22,1,0,1,0,H,H,1,1
0.0899,8.99,0.0286,2.86,0.21,0.09,0.13,0.03,0.27,0.06,0.25,0.11,0.17,0.13,0.32,0.11,0.24,0.12,0.13,0.21,0.13,0.3,0.07,0.21,0.11,0.24,0.24,0.11,0.17,0.13,0.06,0.04,0.08,0.13,0.03,0.05,0.15,0.11,0.05,0.03,0.62,0.47,0.49,0.37,-0.01,-0.01,0.0685,0.0176,0.037,0.036,0.027,0.036,0.025,0.034,0.063,0.064,0.14,1.29,6.02,10.25,1,0,0,0,H,D,0,1
0.0559,5.59,0.0152,1.52,0.22,0.14,0.23,0.2,0.2,0.13,0.24,0.11,0.3,0.1,0.21,0.1,0.25,0.1,0.1,0.14,0.1,0.03,0.13,0.11,0.11,0.09,0.17,0.11,0.15,0.11,0.05,0.04,0.11,0.14,0.04,0.05,0.14,0.11,0.05,0.04,0.59,0.46,0.54,0.36,0.02,0.02,0.0607,0.0211,0.04,0.041,0.028,0.031,0.022,0.032,0.114,0.104,0.14,1.31,5.68,10.29,1,0,1,0,H,H,1,1
0.1006,10.06,0.0105,1.05,0.2,0.11,0.1,0.2,0.21,0.09,0.2,0.09,0.1,0.1,0.2,0.06,0.17,0.09,0.1,0.12,0.1,0.07,0.09,0.12,0.09,0.1,0.14,0.09,0.18,0.11,0.06,0.03,0.1,0.14,0.03,0.05,0.16,0.1,0.05,0.03,0.6,0.44,0.54,0.35,-0.01,0.01,0.0642,0.0284,0.034,0.04,0.03,0.032,0.029,0.036,0.103,0.116,0.29,1.3,5.56,10.31,1,0,1,0,H,H,1,1
0.0874,8.74,0.0215,2.15,0.25,0.1,0.3,0.3,0.28,0.11,0.21,0.13,0.23,0.13,0.28,0.15,0.24,0.14,0.08,0.16,0.1,0,0.06,0.19,0.08,0.12,0.18,0.11,0.15,0.12,0.05,0.04,0.08,0.14,0.03,0.05,0.14,0.1,0.05,0.03,0.55,0.45,0.54,0.27,0.03,0.03,0.0756,0.0148,0.036,0.039,0.028,0.032,0.025,0.028,0.113,0.083,0.28,1.33,5.27,10.33,1,0,0,1,H,A,0,1
0.1006,10.06,0.0152,1.52,0.18,0.14,0.23,0.03,0.2,0.14,0.18,0.11,0.2,0.1,0.24,0.11,0.21,0.11,0.1,0.14,0.07,0.33,0.11,0.15,0.09,0.21,0.21,0.1,0.12,0.09,0.06,0.03,0.07,0.1,0.03,0.05,0.11,0.08,0.05,0.03,0.57,0.5,0.34,0.36,0,-0.02,0.045,0.0489,0.049,0.058,0.021,0.025,0.03,0.031,0.071,0.074,0.34,1.3,5.76,10.35,1,0,1,0,H,H,1,1
0.0266,2.66,0.0082,0.82,0.13,0.1,0.23,0.1,0.17,0,0.1,0.07,0.13,0.07,0.1,0,0.11,0.05,0.09,0.13,0,0.13,0.07,0.3,0.05,0.19,0.15,0.05,0.14,0.1,0.05,0.03,0.11,0.18,0.03,0.06,0.16,0.11,0.05,0.03,0.54,0.4,0.37,0.33,0,-0.01,0.0268,0.0466,0.038,0.039,0.031,0.032,0.047,0.045,0.133,0.136,0.07,1.35,4.96,10.38,1,0,1,0,H,H,1,1
0.0874,8.74,0.0077,0.77,0.09,0.08,0.03,0.1,0.12,0.05,0.11,0.11,0.03,0.1,0.12,0.1,0.09,0.1,0.16,0.19,0.1,0.13,0.14,0.26,0.13,0.19,0.14,0.12,0.1,0.08,0.05,0.04,0.09,0.11,0.05,0.06,0.11,0.09,0.05,0.04,0.57,0.41,0.34,0.45,-0.02,-0.02,0.0222,0.0133,0.058,0.048,0.021,0.023,0.041,0.035,0.057,0.06,0.16,1.31,5.47,10.39,1,0,1,0,H,H,1,1
0.0834,8.34,0.0105,1.05,0.21,0.14,0.3,0.2,0.26,0.12,0.2,0.14,0.33,0.17,0.21,0.09,0.25,0.13,0.07,0.12,0.07,0.1,0.05,0.1,0.06,0.11,0.18,0.1,0.18,0.1,0.07,0.03,0.09,0.14,0.03,0.04,0.16,0.1,0.06,0.03,0.61,0.37,0.54,0.26,0.05,0.02,0.0639,0.0296,0.034,0.035,0.026,0.032,0.035,0.023,0.131,0.113,0.2,1.34,5.11,10.51,1,0,1,0,H,H,1,1
0.0834,8.34,0.0215,2.15,0.2,0.04,0.2,0.13,0.16,0,0.19,0.04,0.17,0.13,0.14,0,0.17,0.06,0.07,0.21,0.07,0.13,0.08,0.24,0.07,0.19,0.18,0.06,0.16,0.12,0.06,0.04,0.09,0.12,0.03,0.05,0.14,0.11,0.05,0.04,0.62,0.45,0.38,0.54,-0.01,0,0.0626,0.0291,0.038,0.036,0.029,0.032,0.03,0.096,0.134,0.059,0.1,1.31,5.49,10.53,1,0,1,0,H,H,1,0
0.0559,5.59,0.0152,1.52,0.18,0.05,0.23,0.07,0.05,0.1,0.08,0.08,0.1,0.1,0,0.15,0.06,0.11,0.08,0.12,0.03,0.13,0.1,0.15,0.07,0.14,0.1,0.09,0.11,0.09,0.06,0.03,0.09,0.1,0.04,0.05,0.11,0.09,0.05,0.04,0.59,0.5,0.45,0.36,0.01,-0.01,0.0518,0.0224,0.053,0.058,0.02,0.025,0.075,0.045,0.115,0.081,0.04,1.29,5.76,10.59,1,0,1,0,H,H,1,0
0.0559,5.59,0.007,0.7,0.2,0.08,0.1,0.13,0.22,0.04,0.22,0.09,0.13,0.07,0.2,0.05,0.18,0.07,0.12,0.2,0.2,0.07,0.11,0.22,0.14,0.16,0.17,0.11,0.15,0.1,0.05,0.03,0.11,0.17,0.04,0.06,0.16,0.11,0.05,0.04,0.59,0.46,0.54,0.26,-0.02,0.01,0.0449,0.0297,0.04,0.044,0.028,0.031,0.024,0.036,0.097,0.084,0.24,1.3,5.79,10.66,1,0,1,0,H,H,1,0
0.1006,10.06,0.0215,2.15,0.22,0.09,0.3,0.07,0.23,0.09,0.21,0.12,0.2,0.03,0.17,0.12,0.19,0.09,0.09,0.15,0.03,0.07,0.07,0.16,0.06,0.13,0.16,0.08,0.18,0.12,0.06,0.04,0.1,0.14,0.03,0.04,0.16,0.11,0.05,0.03,0.6,0.4,0.54,0.38,0.05,0,0.0873,0.0406,0.034,0.034,0.03,0.033,0.029,0.031,0.114,0.093,0.16,1.3,5.53,10.66,1,0,1,0,H,H,1,1
0.0874,8.74,0.0215,2.15,0.24,0.12,0.23,0.1,0.26,0.14,0.2,0.12,0.13,0.13,0.19,0.14,0.18,0.13,0.08,0.14,0.03,0.17,0.04,0.13,0.05,0.14,0.16,0.09,0.15,0.12,0.06,0.04,0.11,0.14,0.03,0.04,0.14,0.11,0.05,0.03,0.55,0.4,0.36,0.38,0.01,-0.02,0.0722,0.0449,0.037,0.034,0.026,0.033,0.028,0.029,0.137,0.101,0.34,1.32,5.19,10.68,1,0,1,0,H,H,1,0
0.1006,10.06,0.0286,2.86,0.3,0.18,0.3,0.2,0.3,0.3,0.22,0.22,0.17,0.27,0.25,0.25,0.21,0.25,0,0.12,0,0.13,0,0,0,0.08,0.15,0.12,0.12,0.11,0.06,0.05,0.07,0.1,0.03,0.04,0.11,0.09,0.05,0.04,0.57,0.48,0.34,0.27,0.05,0.02,0.1076,0.098,0.049,0.044,0.021,0.022,0.025,0.022,0,0.081,0.05,1.28,6.08,10.71,1,0,0,1,H,A,0,1
0.0834,8.34,0.0152,1.52,0.17,0.11,0.07,0.1,0.17,0.07,0.15,0.12,0.1,0.1,0.13,0.11,0.13,0.11,0.09,0.2,0.13,0.2,0.07,0.21,0.1,0.2,0.17,0.1,0.16,0.1,0.06,0.03,0.09,0.15,0.03,0.06,0.16,0.1,0.06,0.03,0.62,0.41,0.38,0.36,0,0.01,0.0478,0.0318,0.038,0.041,0.029,0.029,0.037,0.029,0.108,0.076,0.15,1.29,5.91,10.75,1,0,1,0,H,H,1,1
0.0874,8.74,0.0286,2.86,0.18,0.11,0.1,0.1,0.2,0.07,0.17,0.13,0.1,0.13,0.17,0.12,0.15,0.13,0.1,0.18,0.17,0.23,0.09,0.23,0.12,0.22,0.18,0.12,0.16,0.1,0.06,0.04,0.1,0.15,0.03,0.05,0.15,0.1,0.05,0.03,0.56,0.45,0.37,0.45,-0.01,0.01,0.0504,0.0261,0.035,0.046,0.028,0.028,0.034,0.028,0.102,0.081,0.31,1.28,5.75,10.81,1,0,0,0,H,D,0,0
0.1006,10.06,0.0176,1.76,0.21,0.13,0.17,0.17,0.2,0.1,0.2,0.12,0.2,0.17,0.18,0.1,0.19,0.13,0.1,0.15,0.1,0.07,0.1,0.15,0.1,0.12,0.16,0.12,0.18,0.12,0.06,0.04,0.1,0.12,0.03,0.04,0.15,0.11,0.05,0.04,0.6,0.48,0.54,0.36,0.01,0,0.0683,0.0473,0.034,0.039,0.03,0.032,0.029,0.031,0.1,0.081,0.25,1.29,5.73,10.84,1,0,1,0,H,H,1,1
0.0559,5.59,0.0077,0.77,0.19,0.09,0.07,0.2,0.18,0.06,0.17,0.11,0.1,0.1,0.13,0.1,0.13,0.1,0.09,0.19,0.13,0.03,0.07,0.26,0.1,0.16,0.15,0.1,0.11,0.08,0.06,0.04,0.09,0.11,0.04,0.06,0.11,0.09,0.06,0.04,0.59,0.41,0.45,0.45,0,0.02,0.0659,0.0152,0.053,0.048,0.02,0.023,0.033,0.033,0.1,0.061,0.14,1.28,5.94,10.87,1,0,1,0,H,H,1,1
0.0559,5.59,0.0333,3.33,0.18,0.07,0.2,0,0.22,0.06,0.19,0.09,0.27,0.03,0.24,0.07,0.23,0.06,0.11,0.16,0.07,0.17,0.09,0.18,0.09,0.17,0.2,0.08,0.16,0.12,0.06,0.04,0.11,0.15,0.03,0.05,0.15,0.11,0.05,0.03,0.56,0.44,0.38,0.45,-0.01,-0.03,0.0469,0.0229,0.035,0.037,0.027,0.033,0.031,0.04,0.097,0.093,0.24,1.29,5.65,10.92,1,0,1,0,H,H,1,1
0.0834,8.34,0.0286,2.86,0.19,0.1,0.3,0.13,0.21,0.06,0.2,0.11,0.33,0.23,0.21,0.11,0.25,0.15,0.1,0.19,0.07,0.23,0.08,0.22,0.08,0.21,0.23,0.12,0.16,0.1,0.06,0.04,0.09,0.15,0.03,0.05,0.16,0.1,0.05,0.03,0.62,0.45,0.38,0.45,0.03,0.01,0.0443,0.0259,0.038,0.046,0.029,0.028,0.029,0.031,0.099,0.08,0.21,1.29,5.79,10.99,1,0,0,0,H,D,0,0
0.0855,8.55,0.0164,1.64,0.22,0.1,0.2,0.07,0.26,0.1,0.22,0.09,0.27,0.13,0.26,0.08,0.25,0.1,0.07,0.12,0.17,0.17,0.04,0.12,0.09,0.14,0.19,0.1,0.13,0.12,0.05,0.04,0.11,0.14,0.04,0.05,0.14,0.12,0.05,0.04,0.55,0.48,0.37,0.38,-0.01,0,0.0718,0.0143,0.041,0.039,0.029,0.029,0.021,0.044,0.166,0.121,0.16,1.27,6.06,11.01,1,0,1,0,H,H,1,0
0.0855,8.55,0.0152,1.52,0.2,0.03,0.1,0.03,0.2,0.03,0.2,0.07,0.2,0.07,0.23,0.07,0.21,0.07,0.12,0.25,0.2,0.3,0.1,0.2,0.14,0.25,0.23,0.1,0.16,0.11,0.06,0.04,0.09,0.14,0.03,0.05,0.15,0.1,0.05,0.03,0.56,0.46,0.37,0.36,0.01,0,0.0416,0.0032,0.036,0.041,0.028,0.031,0.028,0.054,0.081,0.056,0.06,1.3,5.61,11.02,1,0,0,0,H,D,0,0
0.0559,5.59,0.0147,1.47,0.19,0.1,0.2,0.03,0.21,0.08,0.16,0.09,0.2,0.07,0.14,0.09,0.17,0.08,0.1,0.13,0.13,0.13,0.06,0.14,0.1,0.13,0.15,0.09,0.11,0.08,0.06,0.04,0.09,0.1,0.04,0.04,0.11,0.09,0.05,0.04,0.59,0.52,0.45,0.45,-0.01,-0.02,0.0612,0.032,0.053,0.063,0.02,0.023,0.035,0.04,0.09,0.076,0.27,1.3,5.66,11.05,1,0,0,1,H,A,0,1
0.0874,8.74,0.0215,2.15,0.18,0.09,0.1,0,0.21,0.07,0.17,0.09,0.13,0.1,0.17,0.06,0.16,0.09,0.09,0.16,0.1,0.23,0.07,0.16,0.09,0.19,0.17,0.09,0.16,0.12,0.06,0.04,0.1,0.12,0.03,0.05,0.14,0.11,0.05,0.04,0.56,0.45,0.37,0.54,-0.02,-0.03,0.0516,0.0286,0.035,0.036,0.028,0.032,0.034,0.041,0.11,0.078,0.29,1.3,5.55,11.16,1,0,1,0,H,H,1,1
0.1006,10.06,0.0165,1.65,0.2,0.14,0.1,0.1,0.17,0.11,0.21,0.14,0.17,0.13,0.19,0.11,0.19,0.13,0.13,0.17,0.27,0.2,0.11,0.2,0.17,0.19,0.19,0.15,0.17,0.11,0.06,0.04,0.08,0.14,0.03,0.05,0.15,0.09,0.05,0.03,0.65,0.46,0.54,0.26,-0.02,0.01,0.0469,0.0452,0.039,0.041,0.029,0.029,0.027,0.027,0.062,0.082,0.15,1.27,6.23,11.17,1,0,1,0,H,H,1,0
0.0874,8.74,0.0333,3.33,0.21,0.14,0.23,0.1,0.23,0.12,0.19,0.16,0.3,0.17,0.19,0.16,0.23,0.16,0.07,0.14,0.07,0.13,0.06,0.16,0.07,0.15,0.19,0.12,0.16,0.11,0.06,0.04,0.1,0.13,0.03,0.04,0.14,0.11,0.05,0.04,0.56,0.48,0.37,0.27,0,0.01,0.0643,0.0353,0.035,0.042,0.028,0.028,0.031,0.026,0.136,0.088,0.22,1.3,5.55,11.18,1,0,0,0,H,D,0,0
0.0559,5.59,0.005,0.5,0.16,0.1,0.13,0.2,0.19,0,0.18,0.12,0.27,0.2,0.2,0.04,0.21,0.12,0.12,0.19,0.2,0.17,0.11,0.25,0.15,0.2,0.21,0.13,0.16,0.14,0.06,0.04,0.11,0.16,0.03,0.06,0.16,0.12,0.06,0.04,0.56,0.45,0.38,0.27,0,0.01,0.0386,0.0186,0.035,0.032,0.027,0.035,0.033,0.033,0.088,0.087,0.17,1.26,5.96,11.36,1,0,1,0,H,H,1,1
0.0899,8.99,0.0105,1.05,0.21,0.12,0.23,0.1,0.23,0.12,0.22,0.11,0.23,0.1,0.3,0.08,0.25,0.1,0.12,0.1,0.07,0.1,0.07,0.08,0.09,0.09,0.17,0.09,0.17,0.1,0.06,0.03,0.08,0.14,0.03,0.04,0.15,0.09,0.05,0.03,0.62,0.37,0.49,0.26,0,0,0.0955,0.0332,0.037,0.035,0.027,0.032,0.028,0.029,0.065,0.136,0.08,1.29,5.81,11.38,1,0,1,0,H,H,1,1
0.1006,10.06,0.0061,0.61,0.22,0.09,0.23,0,0.24,0.1,0.24,0.14,0.37,0.1,0.34,0.16,0.32,0.13,0.08,0.21,0.07,0.3,0.08,0.26,0.08,0.26,0.29,0.1,0.12,0.08,0.06,0.03,0.07,0.1,0.03,0.05,0.11,0.08,0.05,0.03,0.57,0.46,0.34,0.27,0,-0.03,0.0726,0.0206,0.049,0.054,0.021,0.024,0.023,0.025,0.088,0.048,0.1,1.27,6.1,11.39,1,0,1,0,H,H,1,1
0.0559,5.59,0.0082,0.82,0.16,0.04,0.13,0.03,0.15,0.05,0.17,0.06,0.13,0.13,0.18,0.05,0.16,0.08,0.12,0.18,0.13,0.27,0.15,0.18,0.13,0.21,0.18,0.11,0.16,0.12,0.06,0.03,0.11,0.16,0.03,0.05,0.16,0.11,0.05,0.03,0.56,0.43,0.38,0.45,0.01,-0.02,0.0419,0.0164,0.035,0.037,0.027,0.035,0.035,0.059,0.089,0.088,0.09,1.27,5.86,11.41,1,0,1,0,H,H,1,1
0.1006,10.06,0.0286,2.86,0.19,0.13,0.1,0.13,0.22,0.1,0.2,0.13,0.2,0.1,0.21,0.13,0.2,0.12,0.11,0.12,0.2,0.1,0.08,0.16,0.13,0.13,0.17,0.12,0.18,0.13,0.06,0.04,0.1,0.16,0.03,0.05,0.17,0.11,0.05,0.04,0.6,0.45,0.54,0.26,-0.02,0,0.0591,0.0382,0.034,0.035,0.03,0.032,0.029,0.031,0.094,0.125,0.32,1.25,6.3,11.44,1,0,1,0,H,H,1,0
0.0559,5.59,0.0072,0.72,0.18,0.1,0.2,0.03,0.21,0.1,0.18,0.05,0.17,0,0.21,0.04,0.18,0.03,0.11,0.11,0.07,0.1,0.1,0.11,0.09,0.11,0.15,0.06,0.16,0.11,0.06,0.03,0.11,0.13,0.03,0.05,0.14,0.11,0.05,0.03,0.56,0.49,0.38,0.38,0.02,-0.02,0.0502,0.0317,0.035,0.045,0.027,0.033,0.033,0.066,0.095,0.113,0.22,1.28,5.68,11.56,1,0,1,0,H,H,1,1
0.1006,10.06,0.0072,0.72,0.19,0.1,0.1,0.13,0.22,0.1,0.2,0.07,0.17,0.17,0.21,0.06,0.19,0.1,0.1,0.14,0.2,0.2,0.08,0.14,0.13,0.16,0.17,0.11,0.18,0.11,0.06,0.03,0.1,0.13,0.03,0.05,0.15,0.1,0.05,0.03,0.6,0.49,0.54,0.38,0.01,0.01,0.0599,0.0305,0.034,0.045,0.03,0.033,0.029,0.045,0.097,0.094,0.33,1.26,6.14,11.67,1,0,1,0,H,H,1,1
