@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsExpected NUMERIC
@ATTRIBUTE AwayGoalsExpected NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeGoalsExpectedConc NUMERIC
@ATTRIBUTE AwayGoalsExpectedConc NUMERIC
@ATTRIBUTE HomeGoalsExpectedVsTeam NUMERIC
@ATTRIBUTE AwayGoalsExpectedVsTeam NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomeTotalShotsVsTeam NUMERIC
@ATTRIBUTE AwayTotalShotsVsTeam NUMERIC
@ATTRIBUTE HomeShotsTargetVsTeam NUMERIC
@ATTRIBUTE AwayShotsTargetVsTeam NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE HomeTrend NUMERIC
@ATTRIBUTE AwayTrend NUMERIC
@ATTRIBUTE HomeWeightedPoints NUMERIC
@ATTRIBUTE AwayWeightedPoints NUMERIC
@ATTRIBUTE ChanceCreationHome NUMERIC
@ATTRIBUTE ChanceCreationAway NUMERIC
@ATTRIBUTE ShotsAccuracyHome NUMERIC
@ATTRIBUTE ShotsAccuracyAway NUMERIC
@ATTRIBUTE ScoringRateHome NUMERIC
@ATTRIBUTE ScoringRateAway NUMERIC
@ATTRIBUTE KeeperStrengthHome NUMERIC
@ATTRIBUTE KeeperStrengthAway NUMERIC
@ATTRIBUTE Round NUMERIC
@ATTRIBUTE Winner {H, D, A}
@ATTRIBUTE Over2.5 {True, False}
@data
0.0286,0.0834,0.16,0.2,0.13,0.3,0.18,0.2,0.15,0.18,0.1,0.17,0.16,0.18,0.14,0.18,0.12,0.08,0.1,0.07,0.11,0.08,0.11,0.08,0.11,0.14,0.11,0.13,0.05,0.07,0.1,0.07,0.04,0.03,0.09,0.11,0.04,0.06,0.48,0.57,0.27,0.33,0.01,0.06,0.0689,0.0588,0.044,0.045,0.022,0.019,0.033,0.037,0.084,0.095,0.27,H,False
0.0286,0.0435,0.18,0.14,0.2,0.1,0.14,0.16,0.2,0.17,0.17,0.23,0.2,0.14,0.19,0.18,0.14,0.14,0.13,0.23,0.18,0.08,0.15,0.15,0.17,0.17,0.11,0.09,0.05,0.05,0.1,0.1,0.04,0.05,0.11,0.09,0.05,0.05,0.48,0.52,0.27,0.35,-0.01,0.01,0.103,0.0546,0.044,0.057,0.022,0.02,0.025,0.027,0.071,0.077,0.11,D,False
0.0286,0.1006,0.16,0.20,0.2,0.23,0.16,0.15,0.16,0.2,0.2,0.2,0.16,0.1,0.17,0.16,0.12,0.1,0.1,0.03,0.12,0.09,0.11,0.07,0.12,0.14,0.11,0.12,0.05,0.06,0.1,0.07,0.04,0.03,0.09,0.11,0.04,0.05,0.48,0.57,0.27,0.34,-0.01,0.01,0.0776,0.0495,0.044,0.049,0.022,0.021,0.032,0.028,0.082,0.075,0.22,D,True
0.0286,0.0105,0.16,0.13,0.03,0.1,0.13,0.17,0.18,0.09,0.07,0.13,0.18,0.05,0.14,0.09,0.15,0.13,0.23,0.2,0.17,0.07,0.18,0.13,0.14,0.14,0.11,0.08,0.05,0.03,0.1,0.1,0.04,0.04,0.1,0.09,0.05,0.04,0.48,0.4,0.27,0.34,-0.01,0.01,0.0905,0.0246,0.044,0.053,0.022,0.026,0.027,0.031,0.063,0.075,0.13,D,False
0.0286,0.0165,0.16,0.12,0.1,0.13,0.18,0.13,0.16,0.1,0.23,0.07,0.17,0.11,0.19,0.09,0.13,0.11,0.23,0.17,0.12,0.14,0.16,0.14,0.16,0.12,0.11,0.08,0.05,0.04,0.1,0.1,0.04,0.05,0.11,0.09,0.05,0.04,0.48,0.45,0.27,0.36,0,0.01,0.0739,0.0316,0.044,0.054,0.022,0.023,0.03,0.039,0.076,0.092,0.33,H,True
0.0286,0.0559,0.16,0.19,0.17,0.23,0.18,0.18,0.16,0.17,0.23,0.27,0.16,0.18,0.18,0.21,0.12,0.1,0.2,0.07,0.11,0.12,0.14,0.1,0.14,0.17,0.11,0.11,0.05,0.06,0.1,0.09,0.04,0.04,0.1,0.1,0.04,0.05,0.48,0.59,0.27,0.45,0,0.02,0.0758,0.0618,0.044,0.053,0.022,0.02,0.031,0.034,0.081,0.089,0.31,D,True
0.0286,0.0077,0.15,0.09,0.13,0.13,0.17,0.06,0.15,0.12,0.13,0.13,0.17,0.13,0.15,0.13,0.12,0.19,0.1,0.13,0.12,0.28,0.11,0.2,0.18,0.12,0.11,0.08,0.05,0.04,0.1,0.11,0.04,0.06,0.11,0.09,0.05,0.04,0.48,0.41,0.27,0.45,0,0.01,0.0706,0.0247,0.044,0.048,0.022,0.023,0.032,0.03,0.081,0.059,0.26,H,False
0.0286,0.0874,0.19,0.12,0.17,0.13,0.1,0.1,0.22,0.16,0.23,0.17,0.2,0.15,0.22,0.16,0.13,0.19,0.17,0.17,0.2,0.25,0.17,0.2,0.21,0.16,0.11,0.1,0.05,0.05,0.1,0.09,0.04,0.05,0.1,0.1,0.05,0.05,0.48,0.57,0.27,0.34,0.01,0.01,0.0967,0.0281,0.044,0.058,0.022,0.021,0.022,0.03,0.073,0.049,0.09,H,True
0.0286,0.0152,0.15,0.15,0.07,0.2,0.13,0.15,0.17,0.09,0.07,0.1,0.17,0.08,0.13,0.09,0.14,0.09,0.17,0.07,0.16,0.09,0.15,0.08,0.11,0.12,0.11,0.09,0.05,0.03,0.1,0.1,0.04,0.05,0.11,0.09,0.05,0.04,0.48,0.5,0.27,0.36,0,0.01,0.0848,0.0599,0.044,0.058,0.022,0.025,0.03,0.039,0.069,0.109,0.15,D,False
0.0286,0.0266,0.14,0.13,0.1,0.1,0.12,0.12,0.14,0.14,0.03,0.13,0.15,0.1,0.11,0.12,0.12,0.12,0.03,0.1,0.14,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.05,0.04,0.1,0.09,0.04,0.04,0.1,0.1,0.04,0.04,0.48,0.5,0.27,0.54,0,0.01,0.0727,0.0411,0.044,0.047,0.022,0.024,0.034,0.032,0.079,0.074,0.18,H,True
0.0286,0.0899,0.15,0.16,0.17,0.2,0.14,0.15,0.15,0.12,0.1,0.07,0.16,0.11,0.13,0.1,0.12,0.12,0.07,0.1,0.13,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.05,0.05,0.1,0.08,0.04,0.04,0.09,0.1,0.04,0.05,0.48,0.57,0.27,0.3,0.01,0.02,0.0731,0.0565,0.044,0.051,0.022,0.021,0.034,0.046,0.08,0.066,0.19,H,False
0.0061,0.0286,0.09,0.16,0,0.13,0.12,0.15,0.11,0.15,0.13,0.13,0.13,0.14,0.13,0.14,0.19,0.12,0.33,0.1,0.15,0.12,0.22,0.11,0.12,0.18,0.08,0.11,0.03,0.05,0.1,0.1,0.05,0.04,0.09,0.11,0.04,0.05,0.46,0.48,0.27,0.27,-0.05,-0.01,0.0283,0.0732,0.054,0.044,0.024,0.022,0.031,0.033,0.052,0.083,0.25,D,True
0.0061,0.0333,0.13,0.17,0.17,0.13,0.13,0.17,0.16,0.21,0.2,0.23,0.17,0.17,0.17,0.2,0.17,0.2,0.13,0.3,0.17,0.13,0.16,0.21,0.19,0.18,0.08,0.1,0.03,0.05,0.1,0.09,0.05,0.04,0.09,0.1,0.04,0.05,0.46,0.42,0.27,0.43,0,-0.01,0.0294,0.0351,0.054,0.041,0.024,0.022,0.022,0.022,0.058,0.046,0.07,A,True
0.0061,0.0072,0.09,0.04,0.13,0.07,0.11,0.06,0.11,0.08,0.1,0.07,0.11,0.1,0.11,0.08,0.18,0.18,0.17,0.13,0.12,0.21,0.16,0.17,0.14,0.12,0.08,0.07,0.03,0.03,0.1,0.1,0.05,0.05,0.09,0.09,0.04,0.04,0.46,0.47,0.27,0.30,-0.01,0,0.0337,0.0128,0.054,0.063,0.024,0.025,0.031,0.036,0.056,0.058,0.18,H,False
0.0061,0.0834,0.1,0.18,0,0.2,0.14,0.18,0.12,0.18,0.17,0.23,0.14,0.17,0.14,0.19,0.19,0.08,0.37,0.1,0.14,0.09,0.23,0.09,0.12,0.21,0.08,0.13,0.03,0.07,0.1,0.07,0.05,0.03,0.08,0.11,0.03,0.06,0.46,0.57,0.27,0.33,-0.03,0.02,0.0308,0.0511,0.054,0.045,0.024,0.019,0.028,0.037,0.053,0.089,0.23,A,True
0.0061,0.0435,0.09,0.15,0.03,0.17,0.11,0.14,0.11,0.19,0.03,0.27,0.11,0.16,0.09,0.2,0.18,0.13,0.13,0.13,0.13,0.11,0.15,0.13,0.11,0.18,0.08,0.09,0.03,0.05,0.1,0.1,0.05,0.05,0.09,0.1,0.04,0.05,0.46,0.52,0.27,0.35,-0.01,0,0.0204,0.0459,0.054,0.057,0.024,0.02,0.031,0.025,0.056,0.079,0.15,D,False
0.0061,0.1006,0.08,0.18,0,0.1,0.11,0.15,0.11,0.19,0.03,0.17,0.14,0.1,0.09,0.15,0.19,0.11,0.13,0.17,0.16,0.11,0.16,0.13,0.11,0.15,0.08,0.12,0.03,0.06,0.1,0.07,0.05,0.03,0.08,0.11,0.03,0.05,0.46,0.57,0.27,0.34,-0.03,0.01,0.0254,0.0415,0.054,0.049,0.024,0.021,0.032,0.03,0.054,0.064,0.285,D,False
0.0061,0.0105,0.1,0.12,0.03,0.1,0.1,0.18,0.16,0.08,0.17,0.1,0.15,0.05,0.16,0.08,0.22,0.12,0.33,0.17,0.18,0.05,0.24,0.11,0.14,0.16,0.08,0.08,0.03,0.03,0.1,0.1,0.05,0.04,0.09,0.09,0.04,0.04,0.46,0.4,0.27,0.34,-0.02,0.01,0.0229,0.0148,0.054,0.053,0.024,0.026,0.022,0.037,0.045,0.08,0.09,A,False
0.0061,0.0559,0.09,0.2,0.1,0.13,0.12,0.21,0.12,0.18,0.07,0.17,0.12,0.21,0.1,0.19,0.18,0.08,0.1,0.1,0.13,0.1,0.14,0.1,0.1,0.16,0.08,0.11,0.03,0.06,0.1,0.09,0.05,0.04,0.09,0.11,0.04,0.05,0.46,0.59,0.27,0.45,-0.01,-0.01,0.0192,0.0705,0.054,0.053,0.024,0.02,0.028,0.032,0.054,0.102,0.13,D,False
0.0061,0.0077,0.09,0.08,0.2,0.07,0.12,0.06,0.11,0.11,0.13,0.03,0.14,0.12,0.13,0.09,0.17,0.18,0.1,0.1,0.15,0.24,0.14,0.17,0.15,0.11,0.08,0.08,0.03,0.04,0.1,0.11,0.05,0.06,0.1,0.09,0.05,0.04,0.46,0.41,0.27,0.45,-0.01,-0.01,0.0279,0.0224,0.054,0.048,0.024,0.023,0.033,0.033,0.058,0.064,0.325,A,True
0.0061,0.0874,0.09,0.13,0.03,0.23,0.12,0.12,0.11,0.15,0.07,0.27,0.14,0.11,0.11,0.17,0.19,0.14,0.17,0.1,0.15,0.12,0.17,0.12,0.11,0.17,0.08,0.1,0.03,0.05,0.1,0.09,0.05,0.05,0.09,0.1,0.04,0.05,0.46,0.57,0.27,0.34,-0.01,0.02,0.0273,0.0371,0.054,0.058,0.024,0.021,0.031,0.031,0.053,0.067,0.27,A,True
0.0061,0.0266,0.10,0.13,0.2,0.1,0.13,0.11,0.12,0.14,0.13,0.17,0.12,0.1,0.12,0.13,0.17,0.12,0.13,0.13,0.11,0.11,0.14,0.12,0.12,0.14,0.08,0.1,0.03,0.04,0.1,0.09,0.05,0.04,0.09,0.1,0.04,0.04,0.46,0.5,0.27,0.54,0.01,-0.01,0.033,0.0389,0.054,0.047,0.024,0.024,0.03,0.032,0.06,0.072,0.19,H,False
0.0061,0.0899,0.10,0.14,0.1,0.03,0.15,0.14,0.11,0.11,0.07,0.1,0.12,0.1,0.1,0.1,0.17,0.13,0.2,0.2,0.1,0.12,0.16,0.15,0.12,0.13,0.08,0.11,0.03,0.05,0.1,0.08,0.05,0.04,0.08,0.11,0.03,0.05,0.46,0.57,0.27,0.3,-0.02,-0.01,0.0322,0.0513,0.054,0.051,0.024,0.021,0.032,0.047,0.058,0.06,0.22,A,True
0.0061,0.0176,0.09,0.08,0.13,0.03,0.11,0.05,0.1,0.1,0.03,0.07,0.13,0.05,0.09,0.07,0.17,0.18,0.03,0.17,0.15,0.22,0.12,0.19,0.14,0.09,0.08,0.08,0.03,0.04,0.1,0.1,0.05,0.05,0.09,0.09,0.04,0.04,0.46,0.47,0.27,0.45,0.01,0,0.028,0.034,0.054,0.059,0.024,0.02,0.033,0.042,0.057,0.057,0.305,H,True
0.0061,0.0147,0.08,0.12,0,0.1,0.08,0.1,0.14,0.11,0.1,0.07,0.12,0.12,0.12,0.1,0.21,0.14,0.3,0.17,0.16,0.16,0.22,0.15,0.14,0.16,0.08,0.08,0.03,0.04,0.1,0.1,0.05,0.04,0.09,0.09,0.04,0.04,0.46,0.52,0.27,0.45,-0.04,-0.01,0.0187,0.0503,0.054,0.063,0.024,0.023,0.025,0.034,0.048,0.074,0.11,H,False
0.0333,0.0855,0.22,0.21,0.3,0.23,0.22,0.19,0.22,0.15,0.27,0.13,0.22,0.14,0.23,0.14,0.15,0.07,0.1,0.03,0.18,0.11,0.15,0.07,0.15,0.14,0.1,0.08,0.05,0.04,0.09,0.08,0.04,0.03,0.09,0.09,0.04,0.04,0.42,0.58,0.43,0.37,0.04,0.02,0.0376,0.0766,0.041,0.075,0.022,0.02,0.022,0.026,0.06,0.12,0.13,D,False
0.0333,0.0164,0.20,0.10,0.13,0.13,0.2,0.1,0.2,0.12,0.1,0.07,0.18,0.12,0.16,0.1,0.13,0.18,0.1,0.1,0.14,0.21,0.13,0.16,0.16,0.11,0.1,0.08,0.05,0.04,0.09,0.09,0.04,0.04,0.1,0.09,0.04,0.04,0.42,0.52,0.43,0.30,0,-0.01,0.0585,0.0415,0.041,0.061,0.022,0.023,0.024,0.032,0.07,0.049,0.19,D,False
0.0333,0.0286,0.22,0.16,0.3,0.1,0.22,0.15,0.17,0.16,0.13,0.23,0.16,0.16,0.16,0.18,0.09,0.12,0,0.23,0.09,0.13,0.06,0.16,0.16,0.12,0.1,0.11,0.05,0.05,0.09,0.1,0.04,0.04,0.1,0.1,0.05,0.04,0.42,0.48,0.43,0.27,0.05,0,0.0697,0.0751,0.041,0.044,0.022,0.022,0.027,0.031,0.099,0.077,0.325,D,True
0.0333,0.0061,0.20,0.09,0.2,0.03,0.21,0.06,0.18,0.12,0.2,0.07,0.18,0.09,0.19,0.09,0.11,0.19,0.1,0.23,0.11,0.23,0.11,0.22,0.2,0.1,0.1,0.08,0.05,0.03,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.04,0.42,0.46,0.43,0.27,-0.01,0,0.077,0.0283,0.041,0.054,0.022,0.024,0.025,0.03,0.083,0.052,0.26,H,False
0.0333,0.0215,0.18,0.17,0.13,0.2,0.18,0.22,0.21,0.13,0.2,0.13,0.25,0.15,0.22,0.14,0.19,0.11,0.27,0.1,0.25,0.08,0.24,0.1,0.16,0.19,0.1,0.09,0.05,0.04,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.04,0.42,0.46,0.43,0.27,0,-0.01,0.0323,0.0426,0.041,0.049,0.022,0.023,0.022,0.031,0.049,0.093,0.09,H,False
0.0333,0.1006,0.21,0.19,0.2,0.2,0.21,0.14,0.21,0.21,0.17,0.23,0.2,0.1,0.19,0.18,0.14,0.11,0.13,0.13,0.16,0.1,0.14,0.11,0.15,0.16,0.1,0.12,0.05,0.06,0.09,0.07,0.04,0.03,0.09,0.1,0.04,0.05,0.42,0.57,0.43,0.34,-0.01,0.01,0.0562,0.0499,0.041,0.049,0.022,0.021,0.023,0.027,0.067,0.064,0.18,D,False
0.0333,0.0105,0.21,0.13,0.2,0.2,0.22,0.12,0.18,0.1,0.17,0.13,0.17,0.07,0.17,0.1,0.11,0.13,0.1,0.1,0.1,0.11,0.1,0.11,0.14,0.1,0.1,0.08,0.05,0.03,0.09,0.1,0.04,0.04,0.1,0.08,0.04,0.03,0.42,0.4,0.43,0.34,0.01,0.02,0.0748,0.0342,0.041,0.053,0.022,0.026,0.026,0.029,0.087,0.078,0.27,D,True
0.0333,0.0165,0.2,0.14,0.23,0.2,0.2,0.16,0.21,0.09,0.2,0.13,0.22,0.14,0.21,0.12,0.17,0.09,0.13,0.1,0.2,0.12,0.17,0.1,0.16,0.15,0.1,0.08,0.05,0.04,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.04,0.42,0.45,0.43,0.36,0.02,0.02,0.0351,0.0296,0.041,0.054,0.022,0.023,0.023,0.041,0.054,0.113,0.11,H,True
0.0333,0.0559,0.2,0.17,0.17,0.2,0.23,0.2,0.22,0.08,0.2,0.1,0.27,0.1,0.23,0.09,0.15,0.08,0.17,0.07,0.17,0.1,0.16,0.08,0.16,0.13,0.1,0.11,0.05,0.06,0.09,0.09,0.04,0.04,0.1,0.1,0.04,0.05,0.42,0.59,0.43,0.45,0,-0.01,0.0409,0.0421,0.041,0.053,0.022,0.02,0.022,0.068,0.062,0.104,0.06,A,True
0.0333,0.0874,0.21,0.1,0.23,0.13,0.2,0.07,0.21,0.11,0.23,0.03,0.2,0.1,0.22,0.08,0.14,0.16,0.03,0.03,0.17,0.19,0.11,0.13,0.17,0.1,0.1,0.1,0.05,0.05,0.09,0.09,0.04,0.05,0.1,0.1,0.05,0.04,0.42,0.57,0.43,0.34,0.01,-0.01,0.0412,0.0237,0.041,0.058,0.022,0.021,0.022,0.041,0.066,0.058,0.15,H,True
0.0333,0.0152,0.2,0.15,0.17,0.13,0.19,0.14,0.18,0.11,0.07,0.13,0.16,0.1,0.13,0.11,0.12,0.1,0.03,0.1,0.13,0.11,0.09,0.1,0.12,0.1,0.1,0.09,0.05,0.03,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.04,0.42,0.5,0.43,0.36,0,0,0.063,0.0631,0.041,0.058,0.022,0.025,0.027,0.031,0.079,0.102,0.22,H,True
0.0333,0.0266,0.21,0.15,0.3,0.23,0.21,0.13,0.17,0.13,0.1,0.2,0.17,0.09,0.15,0.14,0.1,0.1,0,0.13,0.1,0.09,0.07,0.11,0.13,0.1,0.1,0.1,0.05,0.04,0.09,0.09,0.04,0.04,0.1,0.1,0.04,0.04,0.42,0.5,0.43,0.54,0.03,0.02,0.0709,0.0512,0.041,0.047,0.022,0.024,0.027,0.033,0.093,0.084,0.31,H,False
0.0333,0.0899,0.20,0.15,0.23,0.13,0.2,0.15,0.18,0.13,0.17,0.27,0.17,0.13,0.17,0.18,0.11,0.14,0.03,0.27,0.12,0.14,0.09,0.18,0.18,0.13,0.1,0.11,0.05,0.05,0.09,0.08,0.04,0.04,0.09,0.1,0.04,0.05,0.42,0.57,0.43,0.3,0.01,0.01,0.0622,0.0499,0.041,0.051,0.022,0.021,0.026,0.041,0.082,0.055,0.23,H,False
0.0333,0.0176,0.21,0.09,0.23,0,0.21,0.05,0.18,0.1,0.13,0.07,0.17,0.05,0.16,0.07,0.11,0.19,0.07,0.3,0.11,0.23,0.09,0.24,0.2,0.08,0.1,0.08,0.05,0.04,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.04,0.42,0.47,0.43,0.45,0.01,-0.03,0.0718,0.0361,0.041,0.059,0.022,0.02,0.026,0.04,0.087,0.055,0.285,H,False
0.0215,0.0855,0.15,0.2,0.1,0.13,0.12,0.18,0.12,0.15,0.1,0.1,0.12,0.16,0.11,0.14,0.11,0.08,0.13,0.1,0.14,0.14,0.13,0.11,0.11,0.13,0.09,0.08,0.04,0.04,0.1,0.08,0.05,0.03,0.09,0.09,0.04,0.04,0.46,0.58,0.27,0.37,-0.02,0,0.0383,0.0893,0.049,0.075,0.023,0.02,0.034,0.026,0.094,0.103,0.1,D,False
0.0215,0.0164,0.14,0.11,0,0.13,0.12,0.1,0.1,0.12,0.03,0.17,0.11,0.11,0.08,0.13,0.12,0.16,0.27,0.13,0.12,0.18,0.17,0.16,0.12,0.15,0.09,0.08,0.04,0.04,0.1,0.09,0.05,0.04,0.09,0.09,0.04,0.04,0.46,0.52,0.27,0.30,-0.04,0,0.0431,0.0369,0.049,0.061,0.023,0.023,0.04,0.032,0.088,0.053,0.23,A,True
0.0215,0.0286,0.19,0.18,0.2,0.17,0.15,0.25,0.14,0.21,0.1,0.2,0.12,0.22,0.12,0.21,0.09,0.14,0.03,0.17,0.1,0.08,0.07,0.13,0.12,0.14,0.09,0.11,0.04,0.05,0.1,0.1,0.05,0.04,0.1,0.11,0.04,0.05,0.46,0.48,0.27,0.27,0.02,0,0.0479,0.1007,0.049,0.044,0.023,0.022,0.03,0.023,0.117,0.07,0.08,A,True
0.0215,0.0061,0.11,0.10,0.03,0.23,0.09,0.07,0.11,0.11,0.1,0.13,0.1,0.08,0.1,0.11,0.14,0.18,0.17,0.07,0.14,0.2,0.15,0.15,0.13,0.13,0.09,0.08,0.04,0.03,0.1,0.1,0.05,0.05,0.1,0.09,0.04,0.04,0.46,0.46,0.27,0.27,0,0.02,0.0336,0.0288,0.049,0.054,0.023,0.024,0.037,0.032,0.076,0.057,0.315,H,False
0.0215,0.0333,0.11,0.21,0.03,0.23,0.09,0.21,0.11,0.18,0.17,0.13,0.11,0.19,0.13,0.17,0.13,0.1,0.23,0.07,0.14,0.11,0.17,0.09,0.11,0.17,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.04,0.09,0.1,0.04,0.05,0.46,0.42,0.27,0.43,-0.01,0.02,0.0349,0.0711,0.049,0.041,0.023,0.022,0.037,0.027,0.077,0.09,0.295,A,False
0.0215,0.0834,0.14,0.18,0,0.13,0.13,0.17,0.11,0.17,0,0.17,0.11,0.16,0.07,0.17,0.11,0.08,0.27,0.1,0.11,0.09,0.16,0.09,0.08,0.16,0.09,0.13,0.04,0.07,0.1,0.07,0.05,0.03,0.08,0.11,0.04,0.06,0.46,0.57,0.27,0.33,-0.03,0.01,0.045,0.0505,0.049,0.045,0.023,0.019,0.039,0.038,0.095,0.09,0.22,A,True
0.0215,0.0435,0.12,0.13,0.13,0.03,0.1,0.15,0.11,0.17,0.1,0.03,0.1,0.15,0.1,0.12,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.12,0.11,0.12,0.09,0.09,0.04,0.05,0.1,0.1,0.05,0.05,0.1,0.1,0.05,0.05,0.46,0.52,0.27,0.35,0.01,0,0.0331,0.0373,0.049,0.057,0.023,0.02,0.038,0.028,0.079,0.076,0.315,D,False
0.0215,0.0105,0.17,0.11,0.1,0.13,0.1,0.23,0.13,0.09,0.03,0.1,0.1,0.07,0.09,0.08,0.1,0.13,0.07,0.1,0.13,0,0.1,0.08,0.08,0.09,0.09,0.08,0.04,0.03,0.1,0.1,0.05,0.04,0.1,0.09,0.04,0.04,0.46,0.4,0.27,0.34,0.01,-0.01,0.0502,0.0158,0.049,0.053,0.023,0.026,0.032,0.033,0.103,0.076,0.07,H,False
0.0215,0.0165,0.13,0.13,0.03,0.13,0.11,0.12,0.1,0.11,0.1,0.07,0.11,0.12,0.1,0.1,0.12,0.11,0.2,0.07,0.13,0.13,0.15,0.1,0.1,0.12,0.09,0.08,0.04,0.04,0.1,0.1,0.05,0.05,0.1,0.09,0.04,0.04,0.46,0.45,0.27,0.36,0,-0.01,0.0402,0.0354,0.049,0.054,0.023,0.023,0.04,0.035,0.086,0.095,0.25,A,True
0.0215,0.0077,0.16,0.05,0.13,0.1,0.12,0.02,0.12,0.11,0.07,0.17,0.1,0.1,0.09,0.12,0.1,0.22,0.07,0.23,0.12,0.3,0.09,0.25,0.17,0.11,0.09,0.08,0.04,0.04,0.1,0.11,0.05,0.06,0.1,0.09,0.05,0.04,0.46,0.41,0.27,0.45,0.01,-0.02,0.0615,0.0086,0.049,0.048,0.023,0.023,0.035,0.035,0.103,0.052,0.12,A,False
0.0215,0.0874,0.16,0.10,0.17,0.17,0.14,0.07,0.12,0.12,0.07,0.17,0.12,0.09,0.1,0.13,0.08,0.15,0.03,0.1,0.09,0.17,0.07,0.14,0.12,0.1,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.05,0.09,0.1,0.04,0.05,0.46,0.57,0.27,0.34,0,0,0.0522,0.0253,0.049,0.058,0.023,0.021,0.034,0.038,0.123,0.06,0.19,A,True
0.0215,0.0266,0.15,0.14,0.13,0.03,0.12,0.14,0.13,0.14,0.2,0.07,0.14,0.11,0.16,0.11,0.1,0.12,0.1,0.17,0.11,0.1,0.1,0.13,0.14,0.11,0.09,0.1,0.04,0.04,0.1,0.09,0.05,0.04,0.09,0.1,0.04,0.04,0.46,0.5,0.27,0.54,0,0,0.0556,0.0381,0.049,0.047,0.023,0.024,0.031,0.031,0.103,0.072,0.15,H,False
0.0215,0.0899,0.12,0.15,0.03,0.23,0.1,0.15,0.11,0.15,0.17,0.37,0.11,0.16,0.13,0.23,0.13,0.13,0.23,0.07,0.14,0.14,0.17,0.11,0.12,0.2,0.09,0.11,0.04,0.05,0.1,0.08,0.05,0.04,0.08,0.11,0.04,0.05,0.46,0.57,0.27,0.3,0,0.02,0.0362,0.0548,0.049,0.051,0.023,0.021,0.037,0.035,0.078,0.058,0.275,A,True
0.0215,0.0176,0.15,0.08,0.13,0.13,0.1,0.07,0.11,0.1,0.07,0.03,0.09,0.03,0.09,0.06,0.1,0.19,0.07,0.1,0.11,0.22,0.09,0.17,0.13,0.07,0.09,0.08,0.04,0.04,0.1,0.1,0.05,0.05,0.1,0.09,0.04,0.04,0.46,0.47,0.27,0.45,-0.01,-0.01,0.0568,0.0217,0.049,0.059,0.023,0.02,0.038,0.04,0.103,0.054,0.13,H,True
0.0215,0.0147,0.17,0.1,0.23,0.13,0.14,0.06,0.13,0.09,0.1,0.07,0.13,0.09,0.12,0.08,0.09,0.13,0.03,0.07,0.1,0.15,0.07,0.12,0.12,0.08,0.09,0.08,0.04,0.04,0.1,0.1,0.05,0.04,0.1,0.09,0.04,0.04,0.46,0.52,0.27,0.45,0,0.01,0.0542,0.035,0.049,0.063,0.023,0.023,0.032,0.042,0.116,0.076,0.18,D,False
